record_date,catg,close
2018-12-27,I,5795231
2018-12-28,D,16068571
2018-12-28,I,5798751
2018-12-31,D,16101667
2018-12-31,I,5872429
2019-01-02,D,16099394
2019-01-02,I,5844503
2019-01-03,D,16089742
2019-01-03,I,5839516
2019-01-04,D,16089616
2019-01-04,I,5842350
2019-01-07,D,16089279
2019-01-07,I,5846200
2019-01-08,D,16089594
2019-01-08,I,5851843
2019-01-09,D,16090155
2019-01-09,I,5840039
2019-01-10,D,16075112
2019-01-10,I,5842492
2019-01-11,D,16074863
2019-01-11,I,5842296
2019-01-14,D,16074287
2019-01-14,I,5845707
2019-01-15,D,16108759
2019-01-15,I,5861211
2019-01-16,D,16109323
2019-01-16,I,5851088
2019-01-17,D,16094255
2019-01-17,I,5860517
2019-01-18,D,16094082
2019-01-18,I,5860817
2019-01-22,D,16093083
2019-01-22,I,5860077
2019-01-23,D,16093085
2019-01-23,I,5854710
2019-01-24,D,16084129
2019-01-24,I,5857130
2019-01-25,D,16084126
2019-01-25,I,5866124
2019-01-28,D,16083264
2019-01-28,I,5871811
2019-01-29,D,16093235
2019-01-29,I,5880096
2019-01-30,D,16093082
2019-01-30,I,5875076
2019-01-31,D,16101227
2019-01-31,I,5881196
2019-02-01,D,16099196
2019-02-01,I,5822435
2019-02-04,D,16098402
2019-02-04,I,5835089
2019-02-05,D,16113412
2019-02-05,I,5843884
2019-02-06,D,16113385
2019-02-06,I,5844176
2019-02-07,D,16107965
2019-02-07,I,5847097
2019-02-08,D,16107884
2019-02-08,I,5849823
2019-02-11,D,16157240
2019-02-11,I,5855601
2019-02-12,D,16172214
2019-02-12,I,5863554
2019-02-13,D,16171729
2019-02-13,I,5848384
2019-02-14,D,16165844
2019-02-14,I,5849765
2019-02-15,D,16171035
2019-02-15,I,5854513
2019-02-19,D,16185653
2019-02-19,I,5855014
2019-02-20,D,16186327
2019-02-20,I,5853437
2019-02-21,D,16183759
2019-02-21,I,5855531
2019-02-22,D,16201577
2019-02-22,I,5861980
2019-02-25,D,16200951
2019-02-25,I,5866145
2019-02-26,D,16212364
2019-02-26,I,5877596
2019-02-27,D,16211945
2019-02-27,I,5862373
2019-02-28,D,16250898
2019-02-28,I,5864628
2019-03-01,D,16221749
2019-03-01,I,5807197
2019-03-04,D,16222052
2019-03-04,I,5806395
2019-03-05,D,16222452
2019-03-05,I,5806073
2019-03-06,D,16222051
2019-03-06,I,5806307
2019-03-07,D,16220221
2019-03-07,I,5808831
2019-03-08,D,16219553
2019-03-08,I,5809328
2019-03-11,D,16215317
2019-03-11,I,5813055
2019-03-12,D,16203832
2019-03-12,I,5824612
2019-03-13,D,16219379
2019-03-13,I,5808894
2019-03-14,D,16217120
2019-03-14,I,5811758
2019-03-15,D,16218563
2019-03-15,I,5810143
2019-03-18,D,16213854
2019-03-18,I,5814337
2019-03-19,D,16201739
2019-03-19,I,5826524
2019-03-20,D,16216194
2019-03-20,I,5811896
2019-03-21,D,16212164
2019-03-21,I,5816529
2019-03-22,D,16211811
2019-03-22,I,5816708
2019-03-25,D,16198799
2019-03-25,I,5829200
2019-03-26,D,16192697
2019-03-26,I,5835375
2019-03-27,D,16208783
2019-03-27,I,5819115
2019-03-28,D,16241177
2019-03-28,I,5787936
2019-03-29,D,16204392
2019-03-29,I,5823488
2019-04-01,D,16230093
2019-04-01,I,5797612
2019-04-02,D,16216252
2019-04-02,I,5811502
2019-04-03,D,16228710
2019-04-03,I,5798869
2019-04-04,D,16225464
2019-04-04,I,5802684
2019-04-05,D,16224242
2019-04-05,I,5803731
2019-04-08,D,16217448
2019-04-08,I,5810001
2019-04-09,D,16209946
2019-04-09,I,5817551
2019-04-10,D,16224285
2019-04-10,I,5803038
2019-04-11,D,16220451
2019-04-11,I,5807386
2019-04-12,D,16219233
2019-04-12,I,5808432
2019-04-15,D,16198885
2019-04-15,I,5828264
2019-04-16,D,16187885
2019-04-16,I,5839313
2019-04-17,D,16194645
2019-04-17,I,5832382
2019-04-18,D,16187505
2019-04-18,I,5840038
2019-04-19,D,16185900
2019-04-19,I,5841474
2019-04-22,D,16179172
2019-04-22,I,5847694
2019-04-23,D,16164506
2019-04-23,I,5862413
2019-04-24,D,16169442
2019-04-24,I,5857308
2019-04-25,D,16168872
2019-04-25,I,5859023
2019-04-26,D,16168424
2019-04-26,I,5859301
2019-04-29,D,16167603
2019-04-29,I,5859617
2019-04-30,D,16192789
2019-04-30,I,5834879
2019-05-01,D,16200427
2019-05-01,I,5827073
2019-05-02,D,16184529
2019-05-02,I,5843473
2019-05-03,D,16197140
2019-05-03,I,5830694
2019-05-06,D,16187343
2019-05-06,I,5839988
2019-05-07,D,16179686
2019-05-07,I,5847748
2019-05-08,D,16192136
2019-05-08,I,5835129
2019-05-09,D,16189383
2019-05-09,I,5838380
2019-05-10,D,16190148
2019-05-10,I,5837447
2019-05-13,D,16186329
2019-05-13,I,5840759
2019-05-14,D,16180903
2019-05-14,I,5846240
2019-05-15,D,16194203
2019-05-15,I,5832771
2019-05-16,D,16190630
2019-05-16,I,5836837
2019-05-17,D,16187191
2019-05-17,I,5840107
2019-05-20,D,16183132
2019-05-20,I,5843662
2019-05-21,D,16175714
2019-05-21,I,5851133
2019-05-22,D,16190382
2019-05-22,I,5836297
2019-05-23,D,16193863
2019-05-23,I,5833886
2019-05-24,D,16189012
2019-05-24,I,5838570
2019-05-28,D,16187509
2019-05-28,I,5839614
2019-05-29,D,16181758
2019-05-29,I,5845198
2019-05-30,D,16167857
2019-05-30,I,5859567
2019-05-31,D,16202283
2019-05-31,I,5824141
2019-06-03,D,16221747
2019-06-03,I,5804180
2019-06-04,D,16207391
2019-06-04,I,5818570
2019-06-05,D,16202013
2019-06-05,I,5823784
2019-06-06,D,16197470
2019-06-06,I,5828781
2019-06-07,D,16197829
2019-06-07,I,5828259
2019-06-10,D,16183754
2019-06-10,I,5841843
2019-06-11,D,16176744
2019-06-11,I,5848886
2019-06-12,D,16190249
2019-06-12,I,5835218
2019-06-13,D,16187557
2019-06-13,I,5838341
2019-06-14,D,16190456
2019-06-14,I,5835281
2019-06-17,D,16180966
2019-06-17,I,5844291
2019-06-18,D,16160487
2019-06-18,I,5864799
2019-06-19,D,16173316
2019-06-19,I,5851811
2019-06-20,D,16168932
2019-06-20,I,5857143
2019-06-21,D,16167072
2019-06-21,I,5858844
2019-06-24,D,16157311
2019-06-24,I,5868134
2019-06-25,D,16149758
2019-06-25,I,5875710
2019-06-26,D,16161696
2019-06-26,I,5863616
2019-06-27,D,16161669
2019-06-27,I,5864045
2019-06-28,D,16188422
2019-06-28,I,5834861
2019-07-01,D,16214109
2019-07-01,I,5809018
2019-07-02,D,16200813
2019-07-02,I,5822342
2019-07-03,D,16215943
2019-07-03,I,5807057
2019-07-05,D,16212103
2019-07-05,I,5811149
2019-07-08,D,16210039
2019-07-08,I,5812754
2019-07-09,D,16202452
2019-07-09,I,5820374
2019-07-10,D,16219942
2019-07-10,I,5802730
2019-07-11,D,16217448
2019-07-11,I,5805650
2019-07-12,D,16217850
2019-07-12,I,5805096
2019-07-15,D,16212102
2019-07-15,I,5810387
2019-07-16,D,16204897
2019-07-16,I,5817614
2019-07-17,D,16215855
2019-07-17,I,5806504
2019-07-18,D,16215671
2019-07-18,I,5807598
2019-07-19,D,16214946
2019-07-19,I,5808174
2019-07-22,D,16211001
2019-07-22,I,5811668
2019-07-23,D,16203883
2019-07-23,I,5818809
2019-07-24,D,16216591
2019-07-24,I,5805951
2019-07-25,D,16217520
2019-07-25,I,5805424
2019-07-26,D,16219772
2019-07-26,I,5803024
2019-07-29,D,16216570
2019-07-29,I,5805781
2019-07-30,D,16213519
2019-07-30,I,5808858
2019-07-31,D,16211185
2019-07-31,I,5811184
2019-08-01,D,16246630
2019-08-01,I,5776150
2019-08-02,D,16440632
2019-08-02,I,5873669
2019-08-05,D,16442053
2019-08-05,I,5878932
2019-08-06,D,16437555
2019-08-06,I,5884859
2019-08-07,D,16437000
2019-08-07,I,5884542
2019-08-08,D,16437454
2019-08-08,I,5890435
2019-08-09,D,16437181
2019-08-09,I,5889326
2019-08-12,D,16437390
2019-08-12,I,5893944
2019-08-13,D,16457659
2019-08-13,I,5901671
2019-08-14,D,16457201
2019-08-14,I,5884939
2019-08-15,D,16491484
2019-08-15,I,5893903
2019-08-16,D,16491442
2019-08-16,I,5898118
2019-08-19,D,16491490
2019-08-19,I,5904855
2019-08-20,D,16516851
2019-08-20,I,5911151
2019-08-21,D,16517891
2019-08-21,I,5896707
2019-08-22,D,16531723
2019-08-22,I,5898929
2019-08-23,D,16531958
2019-08-23,I,5898850
2019-08-26,D,16532087
2019-08-26,I,5908696
2019-08-27,D,16557144
2019-08-27,I,5915217
2019-08-28,D,16557511
2019-08-28,I,5899322
2019-08-29,D,16570397
2019-08-29,I,5897398
2019-08-30,D,16596816
2019-08-30,I,5863651
2019-09-03,D,16660284
2019-09-03,I,5838745
2019-09-04,D,16660541
2019-09-04,I,5856757
2019-09-05,D,16673310
2019-09-05,I,5858508
2019-09-06,D,16673415
2019-09-06,I,5859343
2019-09-09,D,16673860
2019-09-09,I,5863564
2019-09-10,D,16684840
2019-09-10,I,5873301
2019-09-11,D,16684921
2019-09-11,I,5854585
2019-09-12,D,16700409
2019-09-12,I,5857372
2019-09-13,D,16700775
2019-09-13,I,5856797
2019-09-16,D,16720462
2019-09-16,I,5865819
2019-09-17,D,16722769
2019-09-17,I,5880174
2019-09-18,D,16723191
2019-09-18,I,5866973
2019-09-19,D,16736458
2019-09-19,I,5873739
2019-09-20,D,16736742
2019-09-20,I,5868891
2019-09-23,D,16737257
2019-09-23,I,5873197
2019-09-24,D,16733330
2019-09-24,I,5889441
2019-09-25,D,16733464
2019-09-25,I,5873965
2019-09-26,D,16746339
2019-09-26,I,5863618
2019-09-27,D,16764390
2019-09-27,I,5858294
2019-09-30,D,16809092
2019-09-30,I,5910309
2019-10-01,D,16803227
2019-10-01,I,5995252
2019-10-02,D,16804268
2019-10-02,I,6023267
2019-10-03,D,16818109
2019-10-03,I,6011346
2019-10-04,D,16817670
2019-10-04,I,6016760
2019-10-07,D,16817662
2019-10-07,I,6019243
2019-10-08,D,16808700
2019-10-08,I,6030653
2019-10-09,D,16808686
2019-10-09,I,6015173
2019-10-10,D,16825549
2019-10-10,I,6017200
2019-10-11,D,16825473
2019-10-11,I,6018145
2019-10-15,D,16875490
2019-10-15,I,6027399
2019-10-16,D,16876992
2019-10-16,I,6020821
2019-10-17,D,16893172
2019-10-17,I,6025623
2019-10-18,D,16893139
2019-10-18,I,6025754
2019-10-21,D,16892962
2019-10-21,I,6029493
2019-10-22,D,16903297
2019-10-22,I,6037642
2019-10-23,D,16904659
2019-10-23,I,6021943
2019-10-24,D,16919309
2019-10-24,I,6023851
2019-10-25,D,16919261
2019-10-25,I,6029651
2019-10-28,D,16919472
2019-10-28,I,6031066
2019-10-29,D,16930794
2019-10-29,I,6035526
2019-10-30,D,16931770
2019-10-30,I,6031456
2019-10-31,D,16981311
2019-10-31,I,6027099
2019-11-01,D,16979126
2019-11-01,I,5974098
2019-11-04,D,16979203
2019-11-04,I,5986505
2019-11-05,D,16990131
2019-11-05,I,5995884
2019-11-06,D,16990346
2019-11-06,I,5995488
2019-11-07,D,17004656
2019-11-07,I,5999366
2019-11-08,D,17004584
2019-11-08,I,6001752
2019-11-12,D,17009767
2019-11-12,I,6005323
2019-11-13,D,17009936
2019-11-13,I,5994922
2019-11-14,D,17022143
2019-11-14,I,5994520
2019-11-15,D,17045105
2019-11-15,I,5998577
2019-11-18,D,17045852
2019-11-18,I,6004929
2019-11-19,D,17048355
2019-11-19,I,6017821
2019-11-20,D,17050292
2019-11-20,I,6003128
2019-11-21,D,17059143
2019-11-21,I,5992105
2019-11-22,D,17059821
2019-11-22,I,6012022
2019-11-25,D,17060306
2019-11-25,I,6012424
2019-11-26,D,17071257
2019-11-26,I,6021933
2019-11-27,D,17072351
2019-11-27,I,6003714
2019-11-29,D,17105421
2019-11-29,I,5970778
2019-12-02,D,17133902
2019-12-02,I,5971073
2019-12-03,D,17122442
2019-12-03,I,5965828
2019-12-04,D,17123729
2019-12-04,I,5966185
2019-12-05,D,17122609
2019-12-05,I,5968526
2019-12-06,D,17123207
2019-12-06,I,5966843
2019-12-09,D,17123397
2019-12-09,I,5973586
2019-12-10,D,17104590
2019-12-10,I,5978502
2019-12-11,D,17105931
2019-12-11,I,5963470
2019-12-12,D,17088777
2019-12-12,I,5964943
2019-12-13,D,17088790
2019-12-13,I,5961652
2019-12-16,D,17141625
2019-12-16,I,5966558
2019-12-17,D,17130346
2019-12-17,I,5981119
2019-12-18,D,17132698
2019-12-18,I,5966856
2019-12-19,D,17131574
2019-12-19,I,5956009
2019-12-20,D,17131414
2019-12-20,I,5955271
2019-12-23,D,17132275
2019-12-23,I,5981905
2019-12-24,D,17116045
2019-12-24,I,5963938
2019-12-26,D,17114922
2019-12-26,I,5972401
2019-12-27,D,17133180
2019-12-27,I,5974590
2019-12-30,D,17133688
2019-12-30,I,5975140
2019-12-31,D,17170442
2019-12-31,I,6030938
2020-01-02,D,17162410
2020-01-02,I,6009589
2020-01-03,D,17163322
2020-01-03,I,6007124
2020-01-06,D,17164653
2020-01-06,I,6012491
2020-01-07,D,17156739
2020-01-07,I,6020202
2020-01-08,D,17157849
2020-01-08,I,6004904
2020-01-09,D,17156951
2020-01-09,I,6010945
2020-01-10,D,17156730
2020-01-10,I,6010421
2020-01-13,D,17156747
2020-01-13,I,6013066
2020-01-14,D,17147213
2020-01-14,I,6021793
2020-01-15,D,17178182
2020-01-15,I,6015912
2020-01-16,D,17181121
2020-01-16,I,6023211
2020-01-17,D,17181335
2020-01-17,I,6029890
2020-01-21,D,17177049
2020-01-21,I,6033365
2020-01-22,D,17176915
2020-01-22,I,6028303
2020-01-23,D,17176162
2020-01-23,I,6030444
2020-01-24,D,17176424
2020-01-24,I,6033276
2020-01-27,D,17176269
2020-01-27,I,6046084
2020-01-28,D,17188354
2020-01-28,I,6055571
2020-01-29,D,17188840
2020-01-29,I,6056247
2020-01-30,D,17194273
2020-01-30,I,6057290
2020-01-31,D,17212635
2020-01-31,I,6011178
2020-02-03,D,17210561
2020-02-03,I,5995320
2020-02-04,D,17231339
2020-02-04,I,6014336
2020-02-05,D,17231852
2020-02-05,I,6014663
2020-02-06,D,17233617
2020-02-06,I,6019301
2020-02-07,D,17233861
2020-02-07,I,6017169
2020-02-10,D,17233671
2020-02-10,I,6022685
2020-02-11,D,17259765
2020-02-11,I,6030569
2020-02-12,D,17259686
2020-02-12,I,6014413
2020-02-13,D,17288291
2020-02-13,I,6017006
2020-02-14,D,17288288
2020-02-14,I,6016523
2020-02-18,D,17325065
2020-02-18,I,6025950
2020-02-19,D,17325696
2020-02-19,I,6027523
2020-02-20,D,17364594
2020-02-20,I,6028000
2020-02-21,D,17365453
2020-02-21,I,6032577
2020-02-24,D,17365322
2020-02-24,I,6040988
2020-02-25,D,17389167
2020-02-25,I,6049648
2020-02-26,D,17389166
2020-02-26,I,6037414
2020-02-27,D,17387810
2020-02-27,I,6034877
2020-02-28,D,17413050
2020-02-28,I,5996909
2020-03-02,D,17445650
2020-03-02,I,5995196
2020-03-03,D,17458614
2020-03-03,I,5996203
2020-03-04,D,17463942
2020-03-04,I,5996661
2020-03-05,D,17469371
2020-03-05,I,5999789
2020-03-06,D,17470002
2020-03-06,I,5998666
2020-03-09,D,17470244
2020-03-09,I,6003295
2020-03-10,D,17484258
2020-03-10,I,6014439
2020-03-11,D,17484870
2020-03-11,I,5998176
2020-03-12,D,17438473
2020-03-12,I,6001450
2020-03-13,D,17441349
2020-03-13,I,6001049
2020-03-16,D,17495252
2020-03-16,I,6005507
2020-03-17,D,17506100
2020-03-17,I,6021994
2020-03-18,D,17506639
2020-03-18,I,6006952
2020-03-19,D,17505933
2020-03-19,I,6009728
2020-03-20,D,17506353
2020-03-20,I,6008182
2020-03-23,D,17507401
2020-03-23,I,6010454
2020-03-24,D,17530593
2020-03-24,I,6020993
2020-03-25,D,17530772
2020-03-25,I,6011751
2020-03-26,D,17535603
2020-03-26,I,5979199
2020-03-27,D,17553232
2020-03-27,I,5981808
2020-03-30,D,17554731
2020-03-30,I,6010325
2020-03-31,D,17674771
2020-03-31,I,6012100
2020-04-01,D,17719078
2020-04-01,I,5983183
2020-04-02,D,17834239
2020-04-02,I,5999589
2020-04-03,D,17918595
2020-04-03,I,5989735
2020-04-06,D,17919267
2020-04-06,I,5997946
2020-04-07,D,18004963
2020-04-07,I,6006560
2020-04-08,D,18110327
2020-04-08,I,6001505
2020-04-09,D,18230731
2020-04-09,I,5990940
2020-04-10,D,18230748
2020-04-10,I,5980328
2020-04-13,D,18230751
2020-04-13,I,5962340
2020-04-14,D,18338501
2020-04-14,I,5963278
2020-04-15,D,18441034
2020-04-15,I,5942892
2020-04-16,D,18524301
2020-04-16,I,5940990
2020-04-17,D,18523734
2020-04-17,I,5934200
2020-04-20,D,18523661
2020-04-20,I,5937214
2020-04-21,D,18621943
2020-04-21,I,5944905
2020-04-22,D,18686805
2020-04-22,I,5922538
2020-04-23,D,18777829
2020-04-23,I,5927326
2020-04-24,D,18778402
2020-04-24,I,5932227
2020-04-27,D,18778813
2020-04-27,I,5933492
2020-04-28,D,18869904
2020-04-28,I,5932534
2020-04-29,D,18926928
2020-04-29,I,5927151
2020-04-30,D,19053619
2020-04-30,I,5920553
2020-05-01,D,19053597
2020-05-01,I,5867729
2020-05-04,D,19053016
2020-05-04,I,5895968
2020-05-05,D,19148573
2020-05-05,I,5909351
2020-05-06,D,19148594
2020-05-06,I,5909935
2020-05-07,D,19218562
2020-05-07,I,5923838
2020-05-08,D,19219017
2020-05-08,I,5934089
2020-05-11,D,19218864
2020-05-11,I,5937836
2020-05-12,D,19260331
2020-05-12,I,5944102
2020-05-13,D,19261307
2020-05-13,I,5927450
2020-05-14,D,19340395
2020-05-14,I,5927170
2020-05-15,D,19377052
2020-05-15,I,5928559
2020-05-18,D,19376512
2020-05-18,I,5934894
2020-05-19,D,19427688
2020-05-19,I,5949603
2020-05-20,D,19429375
2020-05-20,I,5931635
2020-05-21,D,19528470
2020-05-21,I,5938294
2020-05-22,D,19568919
2020-05-22,I,5944403
2020-05-26,D,19658296
2020-05-26,I,5945673
2020-05-27,D,19658553
2020-05-27,I,5924584
2020-05-28,D,19765841
2020-05-28,I,5917831
2020-05-29,D,19812769
2020-05-29,I,5933491
2020-06-01,D,19868880
2020-06-01,I,5882590
2020-06-02,D,19948718
2020-06-02,I,5892876
2020-06-03,D,19948603
2020-06-03,I,5881526
2020-06-04,D,20031546
2020-06-04,I,5888539
2020-06-05,D,20031294
2020-06-05,I,5888420
2020-06-08,D,20061738
2020-06-08,I,5898810
2020-06-09,D,20096761
2020-06-09,I,5906990
2020-06-10,D,20096329
2020-06-10,I,5890600
2020-06-11,D,20165904
2020-06-11,I,5896763
2020-06-12,D,20166569
2020-06-12,I,5895846
2020-06-15,D,20230458
2020-06-15,I,5900837
2020-06-16,D,20241260
2020-06-16,I,5912352
2020-06-17,D,20241117
2020-06-17,I,5903366
2020-06-18,D,20327931
2020-06-18,I,5905741
2020-06-19,D,20336113
2020-06-19,I,5904630
2020-06-22,D,20335130
2020-06-22,I,5908713
2020-06-23,D,20340264
2020-06-23,I,5911470
2020-06-24,D,20340848
2020-06-24,I,5896966
2020-06-25,D,20408678
2020-06-25,I,5892524
2020-06-26,D,20428175
2020-06-26,I,5888716
2020-06-29,D,20427662
2020-06-29,I,5896966
2020-06-30,D,20530278
2020-06-30,I,5946963
2020-07-01,D,20524314
2020-07-01,I,5904653
2020-07-02,D,20559461
2020-07-02,I,5897619
2020-07-03,D,20559307
2020-07-03,I,5888615
2020-07-06,D,20558806
2020-07-06,I,5901550
2020-07-07,D,20554746
2020-07-07,I,5906088
2020-07-08,D,20556763
2020-07-08,I,5889984
2020-07-09,D,20583806
2020-07-09,I,5904003
2020-07-10,D,20583644
2020-07-10,I,5901443
2020-07-13,D,20583462
2020-07-13,I,5904639
2020-07-14,D,20539873
2020-07-14,I,5909778
2020-07-15,D,20574381
2020-07-15,I,5911092
2020-07-16,D,20611921
2020-07-16,I,5917339
2020-07-17,D,20612220
2020-07-17,I,5920146
2020-07-20,D,20612266
2020-07-20,I,5921855
2020-07-21,D,20568775
2020-07-21,I,5937090
2020-07-22,D,20571201
2020-07-22,I,5920570
2020-07-23,D,20614085
2020-07-23,I,5924790
2020-07-24,D,20613985
2020-07-24,I,5922808
2020-07-27,D,20613829
2020-07-27,I,5932855
2020-07-28,D,20584110
2020-07-28,I,5937439
2020-07-29,D,20584415
2020-07-29,I,5935990
2020-07-30,D,20571972
2020-07-30,I,5933343
2020-07-31,D,20634400
2020-07-31,I,5890554
2020-08-03,D,20631639
2020-08-03,I,5879516
2020-08-04,D,20607116
2020-08-04,I,5896121
2020-08-05,D,20608721
2020-08-05,I,5895579
2020-08-06,D,20601228
2020-08-06,I,5897104
2020-08-07,D,20601431
2020-08-07,I,5897003
2020-08-10,D,20602396
2020-08-10,I,5903092
2020-08-11,D,20593556
2020-08-11,I,5909594
2020-08-12,D,20595620
2020-08-12,I,5893184
2020-08-13,D,20614305
2020-08-13,I,5895392
2020-08-14,D,20614743
2020-08-14,I,5893997
2020-08-17,D,20675782
2020-08-17,I,5904062
2020-08-18,D,20677341
2020-08-18,I,5917661
2020-08-19,D,20677830
2020-08-19,I,5900297
2020-08-20,D,20686048
2020-08-20,I,5909553
2020-08-21,D,20686347
2020-08-21,I,5910665
2020-08-24,D,20687039
2020-08-24,I,5913065
2020-08-25,D,20698891
2020-08-25,I,5927397
2020-08-26,D,20699216
2020-08-26,I,5909810
2020-08-27,D,20706040
2020-08-27,I,5909613
2020-08-28,D,20728399
2020-08-28,I,5908514
2020-08-31,D,20822038
2020-08-31,I,5906797
2020-09-01,D,20831829
2020-09-01,I,5871122
2020-09-02,D,20832904
2020-09-02,I,5878584
2020-09-03,D,20842648
2020-09-03,I,5880027
2020-09-04,D,20843497
2020-09-04,I,5879813
2020-09-08,D,20814037
2020-09-08,I,5885336
2020-09-09,D,20818231
2020-09-09,I,5878992
2020-09-10,D,20833992
2020-09-10,I,5875557
2020-09-11,D,20834490
2020-09-11,I,5876389
2020-09-14,D,20835331
2020-09-14,I,5879745
2020-09-15,D,20899183
2020-09-15,I,5891321
2020-09-16,D,20901067
2020-09-16,I,5880471
2020-09-17,D,20902737
2020-09-17,I,5887708
2020-09-18,D,20903124
2020-09-18,I,5887264
2020-09-21,D,20903519
2020-09-21,I,5891149
2020-09-22,D,20890404
2020-09-22,I,5900582
2020-09-23,D,20890466
2020-09-23,I,5887336
2020-09-24,D,20891109
2020-09-24,I,5895023
2020-09-25,D,20913614
2020-09-25,I,5897284
2020-09-28,D,20912956
2020-09-28,I,5898454
2020-09-29,D,20903723
2020-09-29,I,5886686
2020-09-30,D,21018952
2020-09-30,I,5926439
2020-10-01,D,21015326
2020-10-01,I,6011596
2020-10-02,D,21015385
2020-10-02,I,6029306
2020-10-05,D,21016404
2020-10-05,I,6034732
2020-10-06,D,21008381
2020-10-06,I,6043809
2020-10-07,D,21010466
2020-10-07,I,6042530
2020-10-08,D,21025422
2020-10-08,I,6047685
2020-10-09,D,21025048
2020-10-09,I,6047633
2020-10-13,D,21016870
2020-10-13,I,6050200
2020-10-14,D,21017955
2020-10-14,I,6039907
2020-10-15,D,21097401
2020-10-15,I,6046264
2020-10-16,D,21097612
2020-10-16,I,6050717
2020-10-19,D,21097983
2020-10-19,I,6059731
2020-10-20,D,21089258
2020-10-20,I,6066053
2020-10-21,D,21090454
2020-10-21,I,6050310
2020-10-22,D,21084374
2020-10-22,I,6066461
2020-10-23,D,21083992
2020-10-23,I,6079493
2020-10-26,D,21083127
2020-10-26,I,6096871
2020-10-27,D,21074341
2020-10-27,I,6101526
2020-10-28,D,21076243
2020-10-28,I,6091196
2020-10-29,D,21079776
2020-10-29,I,6089722
2020-10-30,D,21096956
2020-10-30,I,6038521
2020-11-02,D,21166249
2020-11-02,I,6037135
2020-11-03,D,21158510
2020-11-03,I,6038065
2020-11-04,D,21158958
2020-11-04,I,6038011
2020-11-05,D,21172492
2020-11-05,I,6044493
2020-11-06,D,21172132
2020-11-06,I,6042361
2020-11-09,D,21173686
2020-11-09,I,6046213
2020-11-10,D,21163145
2020-11-10,I,6034591
2020-11-12,D,21157166
2020-11-12,I,6033011
2020-11-13,D,21157220
2020-11-13,I,6034566
2020-11-16,D,21217655
2020-11-16,I,6040044
2020-11-17,D,21209228
2020-11-17,I,6052763
2020-11-18,D,21209703
2020-11-18,I,6036896
2020-11-19,D,21207842
2020-11-19,I,6040221
2020-11-20,D,21207839
2020-11-20,I,6039339
2020-11-23,D,21208013
2020-11-23,I,6046403
2020-11-24,D,21198287
2020-11-24,I,6071729
2020-11-25,D,21197640
2020-11-25,I,6056550
2020-11-27,D,21218612
2020-11-27,I,6057004
2020-11-30,D,21349472
2020-11-30,I,6096817
2020-12-01,D,21342193
2020-12-01,I,6063883
2020-12-02,D,21341926
2020-12-02,I,6070387
2020-12-03,D,21356282
2020-12-03,I,6057825
2020-12-04,D,21355693
2020-12-04,I,6058423
2020-12-07,D,21354702
2020-12-07,I,6060042
2020-12-08,D,21354421
2020-12-08,I,6068352
2020-12-09,D,21354173
2020-12-09,I,6050903
2020-12-10,D,21351416
2020-12-10,I,6034408
2020-12-11,D,21351136
2020-12-11,I,6034286
2020-12-14,D,21350932
2020-12-14,I,6039725
2020-12-15,D,21448041
2020-12-15,I,6064721
2020-12-16,D,21447891
2020-12-16,I,6052617
2020-12-17,D,21446462
2020-12-17,I,6060427
2020-12-18,D,21446525
2020-12-18,I,6044941
2020-12-21,D,21447615
2020-12-21,I,6065292
2020-12-22,D,21447826
2020-12-22,I,6074490
2020-12-23,D,21448157
2020-12-23,I,6068570
2020-12-24,D,21445028
2020-12-24,I,6070482
2020-12-28,D,21468929
2020-12-28,I,6073610
2020-12-29,D,21468461
2020-12-29,I,6082370
2020-12-30,D,21468469
2020-12-30,I,6092040
2020-12-31,D,21632419
2020-12-31,I,6115379
2021-01-04,D,21593321
2021-01-04,I,6084954
2021-01-05,D,21593997
2021-01-05,I,6104160
2021-01-06,D,21595719
