auctionDate,securityType,securityTerm,cusip,bidToCoverRatio,highYield,highDiscountRate,averageMedianYield,averageMedianDiscountRate,lowYield,lowDiscountRate,offeringAmount,totalAccepted,totalTendered,primaryDealerAccepted,directBidderAccepted,indirectBidderAccepted,somaAccepted,reopening,cashManagementBillCMB,tips,floatingRate
2022-09-19,Bill,13-Week,912796X87,2.570000,,3.270000,,3.210000,,2.900000,5400000000,5575993520,1404293302,2196325000,2350000000,2773538500,1759934100,Yes,No,No,No
2022-09-19,Bill,26-Week,912796U31,2.750000,,3.780000,,3.735000,,3.400000,4200000000,4336916470,1170350897,2313845000,2294500000,1466053600,1368837500,Yes,No,No,No
2022-09-15,Bill,4-Week,912796YE3,2.700000,,2.670000,,2.630000,,2.400000,5000000000,5276617200,1377764220,2047789400,1475000000,2644961390,2765992600,Yes,No,No,No
2022-09-15,Bill,8-Week,912796YQ6,2.640000,,2.925000,,2.870000,,2.680000,4500000000,4748946690,1214569669,1810750000,1070000000,2502530000,2489393400,Yes,No,No,No
2022-09-14,Bill,119-Day,912796ZK8,3.140000,,3.550000,,3.500000,,3.200000,3000000000,3000018500,9407581500,1456460000,1101000000,1409277000,0,No,Yes,No,No
2022-09-13,Bond,29-Year 11,912810TJ7,2.420000,3.5110,,3.450000,,3.400000,,1800000000,1800000980,4353475140,1952911900,3070100000,1297362150,0,Yes,No,No,No
2022-09-12,Bill,13-Week,912796X79,2.740000,,3.075000,,3.030000,,2.970000,5400000000,5853397170,1526066654,2211994800,1600000000,2862073830,4533739800,Yes,No,No,No
2022-09-12,Bill,26-Week,912796YL7,3.030000,,3.465000,,3.450000,,3.200000,4200000000,4552625540,1307606354,1702265000,6050000000,1708639500,3526242000,No,No,No,No
2022-09-12,Note,3-Year,91282CFK2,2.490000,3.5640,,3.500000,,3.390000,,4100000000,4100001300,1022440350,9627585000,8913000000,2225099300,0,No,No,No,No
2022-09-12,Note,9-Year 11-,91282CFF3,2.370000,3.3300,,3.240000,,3.170000,,3200000000,3200001040,7579418640,6336744000,5721000000,1992408500,0,Yes,No,No,No
2022-09-08,Bill,4-Week,912796YD5,3.030000,,2.500000,,2.480000,,2.200000,5000000000,5230214510,1535945276,1900070000,570375000,2840227850,2301210300,Yes,No,No,No
2022-09-08,Bill,8-Week,912796YP8,2.930000,,2.765000,,2.740000,,2.440000,4500000000,4707118900,1339977390,1911400000,925000000,2426445000,2071089300,Yes,No,No,No
2022-09-07,Bill,119-Day,912796ZJ1,3.630000,,3.195000,,3.170000,,3.000000,3000000000,3000007500,1088056750,1224744000,719200000,1690776000,0,No,Yes,No,No
2022-09-06,Bill,13-Week,912796X61,3.060000,,2.965000,,2.940000,,2.600000,5400000000,5838627010,1694419531,1882886700,1771450000,3186279500,4386223400,Yes,No,No,No
2022-09-06,Bill,26-Week,912796YK9,3.140000,,3.320000,,3.300000,,3.000000,4200000000,4541172450,1353612711,2061264000,1514110000,1805667640,3411507000,No,No,No,No
2022-09-06,Bill,52-Week,912796YH6,2.750000,,3.460000,,3.415000,,3.100000,3400000000,3676182460,9613333160,1383237750,500000000,1865163850,2761696100,No,No,No,No
2022-09-01,Bill,4-Week,912796YC7,2.650000,,2.470000,,2.380000,,2.250000,5000000000,5277971410,1352006341,2086840000,1093400000,2639692140,2779535300,Yes,No,No,No
2022-09-01,Bill,8-Week,912796YG8,3.020000,,2.730000,,2.700000,,2.600000,4500000000,4750207710,1382112171,1922339000,359370000,2474137500,2501581700,Yes,No,No,No
2022-08-31,Bill,119-Day,912796ZH5,3.540000,,3.100000,,3.070000,,2.800000,3000000000,3000029600,1062010710,1718347500,725000000,1206577500,0,No,Yes,No,No
2022-08-29,Bill,13-Week,912796P94,3.030000,,2.880000,,2.850000,,2.600000,5400000000,6057757110,1700556151,2384551800,1216700000,2768695100,6577380800,Yes,No,No,No
2022-08-29,Bill,26-Week,912796YB9,2.880000,,3.235000,,3.200000,,3.000000,4200000000,4711589080,1262242812,1834842500,1975000000,2003306060,5115740600,No,No,No,No
2022-08-25,Note,7-Year,91282CFJ5,2.650000,3.1300,,3.090000,,3.050000,,3700000000,4181712600,1030413789,3174403000,5805500000,2800054910,4817069300,No,No,No,No
2022-08-25,Bill,4-Week,912796XX2,2.370000,,2.310000,,2.220000,,2.100000,5500000000,5833954560,1339348056,2685974000,1300000000,2552922000,3339483800,Yes,No,No,No
2022-08-25,Bill,8-Week,912796YF0,2.730000,,2.610000,,2.575000,,2.460000,5000000000,5303598080,1392888668,1951631900,850000000,2848859500,3035894300,Yes,No,No,No
2022-08-24,Note,5-Year,91282CFH9,2.300000,3.2300,,3.150000,,3.050000,,4500000000,5085864020,1092370002,9251960000,8179000000,2746813000,5858597800,No,No,No,No
2022-08-24,Bill,119-Day,912796ZA0,3.400000,,2.970000,,2.945000,,2.900000,3000000000,3000057190,1020639500,1286891500,1400000000,1520320690,0,No,Yes,No,No
2022-08-24,Note,1-Year 11-,91282CFD8,2.570000,,,,,,,2200000000,2200001150,5659882150,9234290000,194900000,1253100000,0,Yes,No,No,Yes
2022-08-23,Note,2-Year,91282CFG1,2.490000,3.3070,,3.250000,,3.150000,,4400000000,4972846510,1151888051,9878580000,7452000000,2570926700,5728406800,No,No,No,No
2022-08-23,Bill,21-Day,912796U49,2.450000,,2.200000,,2.130000,,2.000000,6000000000,6000066100,1468214710,3485448000,2300000000,2279371000,0,Yes,Yes,No,No
2022-08-22,Bill,13-Week,912796W70,2.690000,,2.740000,,2.690000,,2.600000,5400000000,6014488040,1515399929,1816232500,2376250000,3129974250,6144661000,Yes,No,No,No
2022-08-22,Bill,26-Week,912796T33,2.930000,,3.110000,,3.080000,,2.970000,4200000000,4677932560,1278637456,1511307500,1388000000,2306344900,4779180700,Yes,No,No,No
2022-08-18,Bond,29-Year 6-,912810TE8,2.690000,0.9200,,0.860000,,0.820000,,8000000000,9041546900,2256829380,885625000,961000000,6146841300,1041528400,Yes,No,Yes,No
2022-08-18,Bill,4-Week,912796XW4,2.530000,,2.150000,,2.100000,,1.900000,5500000000,5841107740,1425295999,2525514000,1550000000,2686675340,3411043600,Yes,No,No,No
2022-08-18,Bill,8-Week,912796YE3,2.770000,,2.490000,,2.450000,,2.380000,5000000000,5310117770,1416651577,2102596000,1100000000,2720112660,3100948700,Yes,No,No,No
2022-08-17,Bond,20-Year,912810TK4,2.300000,3.3800,,3.280000,,3.220000,,1500000000,1695288120,3652589720,2202984000,2743000000,1002982000,1952865900,No,No,No,No
2022-08-17,Bill,119-Day,912796YZ6,3.060000,,2.890000,,2.850000,,2.600000,3000000000,3000000200,9191534100,1611153000,3276700000,1049043100,0,No,Yes,No,No
2022-08-15,Bill,13-Week,912796W62,2.640000,,2.610000,,2.565000,,2.400000,5400000000,6148926690,1499426974,2297099500,2275000000,2714898950,7488991100,Yes,No,No,No
2022-08-15,Bill,26-Week,912796YA1,2.750000,,3.020000,,2.990000,,2.900000,4200000000,4782493740,1213861474,1811350000,1310000000,2074405000,5824770700,No,No,No,No
2022-08-11,Bill,4-Week,912796XV6,2.440000,,2.150000,,2.100000,,1.900000,5500000000,5786106680,1373347843,2542714250,1310000000,2691523690,2860844800,Yes,No,No,No
2022-08-11,Bill,8-Week,912796YD5,2.350000,,2.430000,,2.370000,,2.300000,5000000000,5260092360,1200549736,2825595000,1970000000,1934681000,2600768000,Yes,No,No,No
2022-08-11,Bond,30-Year,912810TJ7,2.310000,3.1060,,3.019000,,2.900000,,2100000000,3428215890,6179435890,2275000000,3886400000,1483015100,1328215700,No,No,No,No
2022-08-10,Bill,119-Day,912796YY9,2.820000,,2.780000,,2.740000,,2.690000,3000000000,3000003900,8457136400,1364867500,625000000,1543700000,0,No,Yes,No,No
2022-08-10,Note,10-Year,91282CFF3,2.530000,2.7550,,2.690000,,2.590000,,3500000000,5713693840,1107683454,3469593000,5442000000,2606055000,2213692830,No,No,No,No
2022-08-09,Note,3-Year,91282CFE6,2.500000,3.2020,,3.140000,,3.075000,,4200000000,6856431760,1315900426,8191625000,7207500000,2630555500,2656431400,No,No,No,No
2022-08-09,Bill,52-Week,912796XY0,3.050000,,3.200000,,3.180000,,3.100000,3400000000,3807540400,1078186065,1135582500,790097500,2060053400,4075159300,No,No,No,No
2022-08-08,Bill,13-Week,912796W54,2.840000,,2.580000,,2.540000,,2.400000,5400000000,6047260310,1599048411,1694406000,2350000000,3291961600,6472312000,Yes,No,No,No
2022-08-08,Bill,26-Week,912796XZ7,3.090000,,3.040000,,2.995000,,2.900000,4200000000,4703412630,1346166053,1980442000,1835300000,1835401800,5034020500,No,No,No,No
2022-08-04,Bill,4-Week,912796XU8,2.800000,,2.110000,,2.090000,,1.950000,5500000000,5850675470,1574372718,2100467500,1500000000,3107348180,3506597000,Yes,No,No,No
2022-08-04,Bill,8-Week,912796YC7,2.540000,,2.280000,,2.220000,,2.100000,5000000000,5318789790,1301257429,2439599000,850000000,2421302290,3187815300,Yes,No,No,No
2022-08-03,Bill,119-Day,912796YX1,3.350000,,2.730000,,2.690000,,2.600000,3000000000,3000011000,1005752400,1528336000,720000000,1388113500,0,No,Yes,No,No
2022-08-01,Bill,13-Week,912796N96,2.630000,,2.490000,,2.420000,,2.200000,5400000000,6244768180,1504955078,2524217400,2050100000,2514555000,8447638800,Yes,No,No,No
2022-08-01,Bill,26-Week,912796XT1,2.910000,,2.850000,,2.825000,,2.700000,4200000000,4857066540,1287325958,1751744200,4302860100,1837625650,6570385600,No,No,No,No
2022-07-28,Bill,4-Week,912796XP9,2.660000,,2.140000,,2.090000,,1.990000,5500000000,5838997000,1495644300,2377928000,1050000000,2818448600,3389784100,Yes,No,No,No
2022-07-28,Bill,8-Week,912796XX2,2.790000,,2.210000,,2.170000,,2.000000,5000000000,5308193350,1424171172,1809480000,1542475000,2890089130,3081621900,Yes,No,No,No
2022-07-28,Note,7-Year,91282CFC0,2.600000,2.7300,,2.650000,,2.592000,,3800000000,4129700080,1022465428,4037280000,7003480000,2694538800,3296953900,No,No,No,No
2022-07-27,Bill,119-Day,912796YS2,3.690000,,2.690000,,2.630000,,2.400000,3000000000,3000018850,1107182910,1080860000,1180462500,1750323500,0,No,Yes,No,No
2022-07-27,Note,2-Year,91282CFD8,3.130000,,,,,,,2400000000,2608230430,7729548330,7075525000,260000000,1664075760,2082286800,No,No,No,Yes
2022-07-26,Note,5-Year,91282CFB2,2.460000,2.8600,,2.800000,,2.720000,,4600000000,4999108660,1173102516,7722335000,7723500000,3048712000,3991049500,No,No,No,No
2022-07-25,Note,2-Year,91282CFA4,2.580000,3.0150,,2.950000,,2.850000,,4500000000,4890433630,1201351639,7941490000,8855682400,2745648500,3904287700,No,No,No,No
2022-07-25,Bill,13-Week,912796V71,2.950000,,2.520000,,2.490000,,2.200000,5400000000,6144056090,1668937209,2125710000,1450000000,2932211350,7440487800,Yes,No,No,No
2022-07-25,Bill,26-Week,912796S34,3.160000,,2.920000,,2.870000,,2.600000,4200000000,4778740400,1384415970,1700510500,579510000,2234610200,5787046000,Yes,No,No,No
2022-07-21,Note,10-Year,91282CEZ0,2.180000,0.6300,,0.500000,,0.470000,,1700000000,1700000040,3709155690,2679726500,2888000000,1134613700,0,No,No,Yes,No
2022-07-21,Bill,4-Week,912796XN4,2.440000,,2.120000,,2.040000,,1.900000,5500000000,5846741250,1374039725,2661844000,850000000,2608839190,3467208500,Yes,No,No,No
2022-07-21,Bill,8-Week,912796XW4,2.710000,,2.230000,,2.185000,,2.100000,5000000000,5315226030,1388413943,2230041400,1133480000,2579934700,3152007700,Yes,No,No,No
2022-07-20,Bond,19-Year 10,912810TH1,2.650000,3.4200,,3.330000,,2.880000,,1400000000,1521466900,3837099730,1110241400,1970000000,1090042030,1214667200,Yes,No,No,No
2022-07-20,Bill,119-Day,912796YR4,3.870000,,2.720000,,2.650000,,2.400000,3000000000,3000040400,1160976840,1382208000,180880000,1588351000,0,No,Yes,No,No
2022-07-18,Bill,13-Week,912796V63,2.970000,,2.470000,,2.435000,,2.200000,5400000000,6170045550,1681379351,2209778500,5500000000,2511962470,7699651500,Yes,No,No,No
2022-07-18,Bill,26-Week,912796XS3,2.650000,,2.910000,,2.870000,,2.400000,4200000000,4798864830,1173949853,1926103800,4800000000,1672245100,5988617800,No,No,No,No
2022-07-14,Bill,4-Week,912796XM6,2.750000,,1.980000,,1.930000,,1.300000,4500000000,4792439690,1267950269,1916000000,545000000,2419454200,2924310600,Yes,No,No,No
2022-07-14,Bill,8-Week,912796XV6,2.470000,,2.270000,,2.170000,,2.000000,4000000000,4259948230,1014451823,2457430000,1680000000,1295000000,2599387200,Yes,No,No,No
2022-07-14,Note,1-Year 10-,91282CEL1,5.320000,,,,,,,25000000,25000000,133000000,25000000,0,0,0,Yes,No,No,Yes
2022-07-13,Bill,119-Day,912796YQ6,2.950000,,2.600000,,2.480000,,2.400000,3000000000,3000031900,8852820100,1852141500,1355000000,9864203000,0,No,Yes,No,No
2022-07-13,Bond,29-Year 10,912810TG3,2.440000,3.1150,,3.050000,,2.990000,,1900000000,2142169830,4870115320,1988000000,3103450000,1390641510,2421692400,Yes,No,No,No
2022-07-12,Note,9-Year 10-,91282CEP2,2.340000,2.9600,,2.850000,,2.810000,,3300000000,3720611040,8156406540,6827870000,5929000000,2023152000,4206097400,Yes,No,No,No
2022-07-12,Bill,52-Week,912796XQ7,3.170000,,2.960000,,2.910000,,2.690000,3400000000,3854885470,1122451364,1497077000,1245000000,1676034330,4548533100,No,No,No,No
2022-07-11,Note,3-Year,91282CEY3,2.430000,3.0930,,3.038000,,2.900000,,4300000000,4848068190,1098752345,8668240000,8271207400,2580090000,5480672400,No,No,No,No
2022-07-11,Bill,13-Week,912796V55,2.490000,,2.110000,,2.030000,,1.880000,5100000000,5782286570,1339875057,2450036000,1645000000,2321389500,6822799700,Yes,No,No,No
2022-07-11,Bill,26-Week,912796XR5,2.670000,,2.685000,,2.625000,,2.400000,4200000000,4761883510,1176099951,2160384000,1855000000,1696198100,5618776200,No,No,No,No
2022-07-07,Bill,4-Week,912796XL8,2.870000,,1.530000,,1.450000,,1.200000,3500000000,3860342460,1042166946,1601483000,356900000,1765632600,3603352500,Yes,No,No,No
2022-07-07,Bill,8-Week,912796XU8,2.770000,,1.840000,,1.780000,,1.500000,3000000000,3308862760,8622368760,1683052000,1152600000,1136557000,3088587700,Yes,No,No,No
2022-07-06,Bill,119-Day,912796YP8,3.400000,,2.230000,,2.190000,,2.100000,3000000000,3000027500,1018515760,1244875000,500000000,1674794900,0,No,Yes,No,No
2022-07-05,Bill,13-Week,912796M89,2.530000,,1.850000,,1.775000,,1.500000,4500000000,5233132470,1210649897,2479633500,2360000000,1604715000,7331215500,Yes,No,No,No
2022-07-05,Bill,26-Week,912796X95,2.570000,,2.500000,,2.455000,,2.200000,4200000000,4884294900,1145980350,2188165000,1500000000,1695377400,6842467700,No,No,No,No
2022-06-30,Bill,4-Week,912796X46,2.970000,,1.240000,,1.170000,,1.000000,3500000000,3848341490,1074352449,1476855000,1527100000,1776325390,3483193200,Yes,No,No,No
2022-06-30,Bill,8-Week,912796XP9,2.890000,,1.650000,,1.600000,,1.500000,3000000000,3298585250,8959281250,1484504000,850000000,1395747950,2985594000,Yes,No,No,No
2022-06-29,Bill,119-Day,912796YG8,3.720000,,2.185000,,2.150000,,2.100000,3000000000,3000010700,1114699920,1187027500,790000000,1633334000,0,No,Yes,No,No
2022-06-28,Note,7-Year,91282CEV9,2.480000,3.2800,,3.199000,,3.130000,,4000000000,4305715040,1023021364,7086765000,8160500000,2472593900,3057129200,No,No,No,No
2022-06-27,Bill,13-Week,912796U64,2.840000,,1.750000,,1.720000,,1.500000,4500000000,5312628030,1358542053,1741062500,2220000000,2445025500,8126206500,Yes,No,No,No
2022-06-27,Bill,26-Week,912796R27,2.790000,,2.500000,,2.450000,,2.100000,4200000000,4958455740,1248884094,1749149800,865000000,2171152800,7584459400,Yes,No,No,No
2022-06-27,Note,2-Year,91282CEX5,2.510000,3.0840,,3.000000,,2.940000,,4600000000,4951593400,1189120715,1048632250,1140630000,2322267600,3515698700,No,No,No,No
2022-06-27,Note,5-Year,91282CEW7,2.280000,3.2710,,3.180000,,3.120000,,4700000000,5059212980,1108545298,1117360000,9237000000,2647743500,3592126900,No,No,No,No
2022-06-23,Note,4-Year 10-,91282CEJ6,2.610000,0.3620,,0.300000,,0.200000,,1800000000,1937571140,4837330140,1212000000,1665000000,1498529100,1375708100,Yes,No,Yes,No
2022-06-23,Bill,4-Week,912796X38,2.900000,,1.100000,,1.050000,,0.950000,3500000000,3855229060,1050522696,1512478500,850000000,1797948090,3552247800,Yes,No,No,No
2022-06-23,Bill,8-Week,912796XN4,2.970000,,1.500000,,1.450000,,1.350000,3000000000,3304488750,9202748750,1267718000,570000000,1636522000,3044783800,Yes,No,No,No
2022-06-22,Bond,19-Year 11,912810TH1,2.600000,3.4880,,3.405000,,3.380000,,1400000000,1506999560,3741854060,1728000000,2826000000,9433507000,1069995200,Yes,No,No,No
2022-06-22,Bill,119-Day,912796YF0,3.000000,,2.060000,,2.040000,,1.930000,3000000000,3000001100,8994237100,1634701000,780000000,1263663000,0,No,Yes,No,No
2022-06-22,Note,1-Year 10-,91282CEL1,3.490000,,,,,,,2200000000,2200042250,7675418250,5683000000,1510000000,1473724000,0,Yes,No,No,Yes
2022-06-21,Bill,13-Week,912796U56,2.830000,,1.670000,,1.640000,,1.400000,4500000000,4706696470,1295547327,1811006000,2747792000,2256976500,2066915000,Yes,No,No,No
2022-06-21,Bill,26-Week,912796X87,2.440000,,2.390000,,2.295000,,2.000000,4200000000,4392915190,1042072419,2693191000,1530000000,1230359800,1929120500,No,No,No,No
2022-06-16,Bill,4-Week,912796X20,3.170000,,1.180000,,1.140000,,1.050000,3500000000,3796021800,1139310195,1696096500,1350000000,1547984950,2960186000,Yes,No,No,No
2022-06-16,Bill,8-Week,912796XM6,3.280000,,1.470000,,1.430000,,1.200000,3000000000,3253788870,1008719137,1196084000,700000000,1670188500,2537302200,Yes,No,No,No
2022-06-15,Bill,119-Day,912796YE3,3.200000,,2.090000,,2.035000,,1.980000,3000000000,3000004000,9608924000,1596780000,495000000,1352186900,0,No,Yes,No,No
2022-06-14,Bill,52-Week,912796X53,3.140000,,3.020000,,2.970000,,2.800000,3400000000,3794321650,1107472405,1074064200,778054000,2159836400,3942882800,No,No,No,No
2022-06-13,Bill,13-Week,912796U49,2.270000,,1.640000,,1.530000,,1.250000,4500000000,5021860460,1073346046,3370900000,1725000000,8442805000,5218521400,Yes,No,No,No
2022-06-13,Bill,26-Week,912796X79,3.260000,,2.160000,,2.130000,,1.950000,4200000000,4687103630,1417330363,1161496000,1503200000,2794169300,4870619900,No,No,No,No
2022-06-09,Bond,29-Year 11,912810TG3,2.350000,3.1850,,3.105000,,3.030000,,1900000000,2011720410,4578698410,2675000000,3209450000,1311138500,1117186100,Yes,No,No,No
2022-06-09,Bill,4-Week,912796W96,2.820000,,1.040000,,1.005000,,0.850000,3500000000,3860639690,1023703869,1748529000,1000000000,1533777000,3606236500,Yes,No,No,No
2022-06-09,Bill,8-Week,912796XL8,3.060000,,1.150000,,1.120000,,0.990000,3000000000,3309119010,9477286010,1468921000,570000000,1423992000,3091059800,Yes,No,No,No
2022-06-08,Note,9-Year 11-,91282CEP2,2.410000,3.0300,,2.950000,,2.890000,,3300000000,3494039420,8153729920,5619095000,6388000000,2097369500,1940376000,Yes,No,No,No
2022-06-08,Bill,119-Day,912796YD5,3.140000,,1.510000,,1.460000,,1.400000,3000000000,3000011300,9424508800,1143077500,630000000,1789975000,0,No,Yes,No,No
2022-06-07,Note,3-Year,91282CEU1,2.450000,2.9270,,2.870000,,2.780000,,4400000000,4658727870,1105210809,1086754500,1028465280,2247355000,2587168100,No,No,No,No
2022-06-06,Bill,13-Week,912796M71,2.980000,,1.230000,,1.210000,,1.100000,4500000000,5017961460,1393969746,1309345000,1172985000,2969977000,5179432100,Yes,No,No,No
2022-06-06,Bill,26-Week,912796X61,2.870000,,1.710000,,1.670000,,1.500000,4200000000,4683439330,1254033933,1741625000,828250000,2277996400,4834136600,No,No,No,No
2022-06-02,Bill,4-Week,912796W88,3.070000,,0.860000,,0.840000,,0.700000,3500000000,3848643100,1109955310,1641280000,300000000,1753880790,3486248400,Yes,No,No,No
2022-06-02,Bill,8-Week,912796X46,3.230000,,1.040000,,1.010000,,0.900000,3000000000,3298876740,9975936740,1270395000,623950000,1611115000,2988212800,Yes,No,No,No
2022-06-01,Bill,119-Day,912796YC7,3.090000,,1.390000,,1.370000,,1.280000,3000000000,3000005100,9264160100,1047580000,975000000,1834865000,0,No,Yes,No,No
2022-05-31,Bill,13-Week,912796T66,2.980000,,1.120000,,1.100000,,0.950000,4500000000,5278465910,1420278191,1553516000,1182280000,2716486500,7784510100,Yes,No,No,No
2022-05-31,Bill,26-Week,912796P94,2.810000,,1.580000,,1.540000,,1.400000,4200000000,4926566660,1254060426,1919049000,1125000000,2056142700,7265542700,Yes,No,No,No
2022-05-26,Bill,4-Week,912796W39,2.790000,,0.740000,,0.660000,,0.400000,3500000000,3857816080,1010894408,1929872000,1300000000,1359418210,3578129900,Yes,No,No,No
2022-05-26,Bill,8-Week,912796X38,3.360000,,0.915000,,0.885000,,0.650000,3000000000,3306732550,1039949865,1309093000,272325000,1589133400,3066968400,Yes,No,No,No
2022-05-26,Note,7-Year,91282CES6,2.690000,2.7770,,2.712000,,2.650000,,4200000000,4831415060,1192859756,2677000000,6617100000,3268889500,6314146600,No,No,No,No
2022-05-25,Bill,119-Day,912796XX2,3.210000,,1.280000,,1.240000,,1.100000,3000000000,3000012950,9643673500,1231132500,1625000000,1565541950,0,No,Yes,No,No
2022-05-25,Note,5-Year,91282CET4,2.440000,2.7360,,2.660000,,2.600000,,4800000000,5521621750,1244916591,8143440000,9572000000,3007361340,7216167600,No,No,No,No
2022-05-25,Note,1-Year 11-,91282CEL1,3.220000,,,,,,,2200000000,2200071140,7079499440,4904591000,1000000000,1607012600,0,Yes,No,No,Yes
2022-05-24,Note,2-Year,91282CER8,2.610000,2.5190,,2.445000,,2.400000,,4700000000,5406599870,1295744501,7096680000,1021216860,2891390300,7065830800,No,No,No,No
2022-05-23,Bill,13-Week,912796T58,3.060000,,1.060000,,1.040000,,0.900000,4500000000,5075109690,1435285389,1574850000,2139400000,2547200020,5750989700,Yes,No,No,No
2022-05-23,Bill,26-Week,912796W70,3.070000,,1.530000,,1.510000,,1.000000,4200000000,4736783990,1342465624,1425577500,715000000,2559845450,5367590300,No,No,No,No
2022-05-19,Note,9-Year 8-M,91282CDX6,2.240000,0.2320,,0.080000,,0.000000,,1400000000,1610471630,3347303880,2493677500,1595000000,9880245000,2104715500,Yes,No,Yes,No
