date,tender,maturity,coupon,offered,allotted,bids,coverage,wa_yield,low_yield,high_yield,highest_bid_yield,tail_bp
1993-06-16,23/93,1993-07-21,,,200000000.0,,,5.09,,,,
1993-06-16,23/93,1993-09-15,,,699500000.0,,,5.098,,,,
1993-06-16,23/93,1993-12-15,,,200000000.0,,,5.07,,,,
1993-06-23,24/93,1993-07-28,,,400000000.0,,,5.102,,,,
1993-06-23,24/93,1993-09-22,,,700000000.0,,,5.083,,,,
1993-06-23,24/93,1993-12-22,,,401000000.0,,,5.071,,,,
1993-06-30,25/93,1993-09-29,,,601000000.0,,,5.08,,,,
1993-06-30,25/93,1993-12-29,,,300000000.0,,,5.059,,,,
1993-07-07,26/93,1993-10-06,,,700000000.0,,,5.04,,,,
1993-07-07,26/93,1994-01-05,,,399000000.0,,,5.005,,,,
1993-07-14,27/93,1993-10-13,,,301000000.0,,,5.01,,,,
1993-07-28,28/93,1993-09-01,,,300000000.0,,,4.8,,,,
1993-07-28,28/93,1993-10-27,,,400000000.0,,,4.79,,,,
1993-07-28,28/93,1994-01-26,,,300000000.0,,,4.815,,,,
1993-08-18,29/93,1993-11-17,,,500000000.0,,,4.595,,,,
1993-08-25,30/93,1993-11-24,,,500000000.0,,,4.648,,,,
1993-08-25,30/93,1994-02-23,,,401000000.0,,,4.683,,,,
1993-09-01,31/93,1993-12-01,,,501000000.0,,,4.61,,,,
1993-09-01,31/93,1994-03-02,,,401000000.0,,,4.64,,,,
1993-09-08,32/93,1993-12-08,,,700000000.0,,,4.716,,,,
1993-09-08,32/93,1994-03-09,,,400000000.0,,,4.749,,,,
1993-09-15,33/93,1993-10-20,,,300000000.0,,,4.682,,,,
1993-09-15,33/93,1993-12-15,,,600000000.0,,,4.731,,,,
1993-09-15,33/93,1994-03-16,,,300000000.0,,,4.762,,,,
1993-09-22,34/93,1993-10-27,,,301000000.0,,,4.697,,,,
1993-09-22,34/93,1993-12-22,,,601000000.0,,,4.73,,,,
1993-09-22,34/93,1994-03-23,,,400160000.0,,,4.794,,,,
1993-09-29,35/93,1993-11-03,,,200000000.0,,,4.695,,,,
1993-09-29,35/93,1993-12-29,,,500000000.0,,,4.756,,,,
1993-09-29,35/93,1994-03-30,,,199000000.0,,,4.835,,,,
1993-10-06,36/93,1993-11-10,,,299000000.0,,,4.71,,,,
1993-10-06,36/93,1994-01-05,,,801000000.0,,,4.745,,,,
1993-10-13,37/93,1993-11-17,,,200000000.0,,,4.688,,,,
1993-10-13,37/93,1994-01-12,,,300000000.0,,,4.675,,,,
1993-10-20,38/93,1994-01-19,,,300000000.0,,,4.675,,,,
1993-10-27,39/93,1993-12-01,,,299000000.0,,,4.672,,,,
1993-10-27,39/93,1994-01-26,,,300000000.0,,,4.65,,,,
1993-11-10,40/93,1994-02-09,,,300000000.0,,,4.62,,,,
1993-11-17,41/93,1994-02-16,,,499000000.0,,,4.663,,,,
1993-11-17,41/93,1994-05-18,,,200000000.0,,,4.664,,,,
1993-11-24,42/93,1994-02-23,,,799000000.0,,,4.695,,,,
1993-11-24,42/93,1994-05-25,,,400000000.0,,,4.714,,,,
1993-12-01,43/93,1994-03-02,,,400000000.0,,,4.717,,,,
1993-12-01,43/93,1994-06-01,,,300000000.0,,,4.749,,,,
1993-12-08,44/93,1994-03-09,,,799000000.0,,,4.721,,,,
1993-12-08,44/93,1994-06-08,,,501000000.0,,,4.744,,,,
1993-12-15,45/93,1994-03-16,,,702000000.0,,,4.721,,,,
1993-12-15,45/93,1994-06-15,,,400000000.0,,,4.763,,,,
1993-12-22,46/93,1994-03-23,,,899000000.0,,,4.73,,,,
1993-12-22,46/93,1994-06-22,,,401000000.0,,,4.759,,,,
1993-12-29,47/93,1994-03-30,,,798000000.0,,,4.741,,,,
1993-12-29,47/93,1994-06-29,,,400000000.0,,,4.773,,,,
1994-01-05,01/94,1994-02-09,,,200000000.0,,,4.665,,,,
1994-01-05,01/94,1994-04-06,,,600000000.0,,,4.737,,,,
1994-01-05,01/94,1994-07-06,,,400000000.0,,,4.781,,,,
1994-01-12,02/94,1994-02-16,,,200000000.0,,,4.669,,,,
1994-01-12,02/94,1994-04-13,,,700000000.0,,,4.718,,,,
1994-01-12,02/94,1994-07-13,,,300000000.0,,,4.75,,,,
1994-01-25,03/94,1994-03-01,,,200000000.0,,,4.663,,,,
1994-01-25,03/94,1994-04-26,,,300000000.0,,,4.669,,,,
1994-01-25,03/94,1994-07-26,,,300000000.0,,,4.722,,,,
1994-02-02,04/94,1994-05-04,,,501000000.0,,,4.674,,,,
1994-02-02,04/94,1994-08-03,,,300000000.0,,,4.7,,,,
1994-02-09,05/94,1994-05-11,,,499000000.0,,,4.69,,,,
1994-02-09,05/94,1994-08-10,,,300000000.0,,,4.718,,,,
1994-02-16,06/94,1994-05-18,,,700000000.0,,,4.696,,,,
1994-02-16,06/94,1994-08-17,,,400000000.0,,,4.725,,,,
1994-02-23,07/94,1994-05-25,,,699000000.0,,,4.709,,,,
1994-02-23,07/94,1994-08-24,,,600000000.0,,,4.752,,,,
1994-03-01,08/94,1994-05-31,,,401000000.0,,,4.743,,,,
1994-03-08,09/94,1994-04-12,,,300000000.0,,,4.71,,,,
1994-03-08,09/94,1994-06-07,,,699000000.0,,,4.742,,,,
1994-03-08,09/94,1994-09-06,,,400000000.0,,,4.84,,,,
1994-03-15,10/94,1994-04-19,,,301000000.0,,,4.727,,,,
1994-03-15,10/94,1994-06-14,,,600000000.0,,,4.733,,,,
1994-03-15,10/94,1994-09-13,,,300000000.0,,,4.875,,,,
1994-03-22,11/94,1994-04-26,,,400000000.0,,,4.744,,,,
1994-03-22,11/94,1994-06-21,,,1198000000.0,,,4.776,,,,
1994-03-29,12/94,1994-05-03,,,200000000.0,,,4.73,,,,
1994-03-29,12/94,1994-06-28,,,300180000.0,,,4.73,,,,
1994-04-05,13/94,1994-07-05,,,500000000.0,,,4.73,,,,
1994-04-12,14/94,1994-07-12,,,500000000.0,,,4.71,,,,
1994-04-19,15/94,1994-07-19,,,300000000.0,,,4.7,,,,
1994-04-19,15/94,1994-10-18,,,200000000.0,,,4.925,,,,
1994-04-26,16/94,1994-05-31,,,199000000.0,,,4.692,,,,
1994-04-26,16/94,1994-07-26,,,600000000.0,,,4.709,,,,
1994-05-03,17/94,1994-08-02,,,600000000.0,,,4.732,,,,
1994-05-10,18/94,1994-06-14,,,200000000.0,,,4.689,,,,
1994-05-10,18/94,1994-08-09,,,600000000.0,,,4.752,,,,
1994-05-17,19/94,1994-08-16,,,798000000.0,,,4.75,,,,
1994-05-17,19/94,1994-11-15,,,200000000.0,,,4.907,,,,
1994-05-24,20/94,1994-06-28,,,299000000.0,,,4.69,,,,
1994-05-24,20/94,1994-08-23,,,999000000.0,,,4.785,,,,
1994-05-24,20/94,1994-11-22,,,200000000.0,,,4.963,,,,
1994-05-31,21/94,1994-08-30,,,699000000.0,,,4.78,,,,
1994-06-07,22/94,1994-09-06,,,501000000.0,,,4.772,,,,
1994-06-14,23/94,1994-07-19,,,300000000.0,,,4.699,,,,
1994-06-14,23/94,1994-09-13,,,500000000.0,,,4.804,,,,
1994-06-21,24/94,1994-07-26,,,700000000.0,,,4.807,,,,
1994-06-21,24/94,1994-09-20,,,700000000.0,,,5.143,,,,
1994-06-28,25/94,1994-09-27,,,700000000.0,,,5.4,,,,
1994-06-28,25/94,1994-12-27,,,200000000.0,,,6.029,,,,
1994-07-05,26/94,1994-08-09,,,400000000.0,,,4.954,,,,
1994-07-05,26/94,1994-10-04,,,1000000000.0,,,5.549,,,,
1994-07-12,27/94,1994-08-16,,,200000000.0,,,4.903,,,,
1994-07-12,27/94,1994-10-11,,,700000000.0,,,5.402,,,,
1994-07-12,27/94,1995-01-10,,,200000000.0,,,6.021,,,,
1994-07-19,28/94,1994-08-23,,,200000000.0,,,4.819,,,,
1994-07-19,28/94,1994-10-18,,,700000000.0,,,5.1,,,,
1994-07-19,28/94,1995-01-17,,,200000000.0,,,5.7,,,,
1994-07-26,29/94,1994-10-25,,,1001000000.0,,,5.459,,,,
1994-07-26,29/94,1995-01-24,,,300000000.0,,,6.0,,,,
1994-08-02,30/94,1994-11-01,,,1001000000.0,,,5.347,,,,
1994-08-02,30/94,1995-01-31,,,500000000.0,,,5.862,,,,
1994-08-09,31/94,1994-11-08,,,1100000000.0,,,5.444,,,,
1994-08-09,31/94,1995-02-07,,,300000000.0,,,6.0,,,,
1994-08-16,32/94,1994-11-15,,,1000000000.0,,,5.628,,,,
1994-08-16,32/94,1995-02-14,,,399000000.0,,,6.15,,,,
1994-08-23,33/94,1994-09-27,,,200000000.0,,,5.455,,,,
1994-08-23,33/94,1994-11-22,,,799500000.0,,,5.589,,,,
1994-08-23,33/94,1995-02-21,,,400000000.0,,,6.039,,,,
1994-08-30,34/94,1994-10-04,,,199000000.0,,,5.475,,,,
1994-08-30,34/94,1994-11-29,,,1000000000.0,,,5.632,,,,
1994-08-30,34/94,1995-02-28,,,301000000.0,,,6.098,,,,
1994-09-06,35/94,1994-10-11,,,200000000.0,,,5.477,,,,
1994-09-06,35/94,1994-12-06,,,1001000000.0,,,5.664,,,,
1994-09-06,35/94,1995-03-07,,,400000000.0,,,6.125,,,,
1994-09-13,36/94,1994-10-18,,,300000000.0,,,5.46,,,,
1994-09-13,36/94,1994-12-13,,,599000000.0,,,5.778,,,,
1994-09-13,36/94,1995-03-14,,,502000000.0,,,6.302,,,,
1994-09-20,37/94,1994-10-25,,,200000000.0,,,5.475,,,,
1994-09-20,37/94,1994-12-20,,,700000000.0,,,5.78,,,,
1994-09-20,37/94,1995-03-21,,,500000000.0,,,6.36,,,,
1994-09-27,38/94,1994-11-01,,,300000000.0,,,5.573,,,,
1994-09-27,38/94,1994-12-27,,,801000000.0,,,5.997,,,,
1994-09-27,38/94,1995-03-28,,,200000000.0,,,6.55,,,,
1994-10-04,39/94,1995-01-03,,,999000000.0,,,6.349,,,,
1994-10-04,39/94,1995-04-04,,,300000000.0,,,6.74,,,,
1994-10-11,40/94,1994-11-15,,,200000000.0,,,5.888,,,,
1994-10-11,40/94,1995-01-10,,,1100000000.0,,,6.285,,,,
1994-10-11,40/94,1995-04-11,,,300000000.0,,,6.708,,,,
1994-10-18,41/94,1995-01-17,,,1001000000.0,,,6.309,,,,
1994-10-18,41/94,1995-04-18,,,400000000.0,,,6.735,,,,
1994-10-25,42/94,1994-11-29,,,400000000.0,,,6.492,,,,
1994-10-25,42/94,1995-01-24,,,800500000.0,,,6.693,,,,
1994-10-25,42/94,1995-04-25,,,400000000.0,,,7.118,,,,
1994-10-31,43/94,1994-12-05,,,400000000.0,,,6.47,,,,
1994-10-31,43/94,1995-01-30,,,500000000.0,,,6.818,,,,
1994-11-08,44/94,1994-12-13,,,400000000.0,,,6.45,,,,
1994-11-15,45/94,1994-12-20,,,200300000.0,,,6.524,,,,
1994-11-15,45/94,1995-02-14,,,599000000.0,,,7.113,,,,
1994-11-15,45/94,1995-05-16,,,200000000.0,,,7.745,,,,
1994-11-22,46/94,1994-12-27,,,300000000.0,,,6.823,,,,
1994-11-22,46/94,1995-02-21,,,600000000.0,,,7.349,,,,
1994-11-22,46/94,1995-05-23,,,300000000.0,,,8.078,,,,
1994-11-29,47/94,1995-01-03,,,200000000.0,,,6.83,,,,
1994-11-29,47/94,1995-02-28,,,900000000.0,,,7.355,,,,
1994-11-29,47/94,1995-05-30,,,300000000.0,,,8.063,,,,
1994-12-06,48/94,1995-03-07,,,1001000000.0,,,7.965,,,,
1994-12-06,48/94,1995-06-06,,,400000000.0,,,8.775,,,,
1994-12-13,49/94,1995-01-17,,,200000000.0,,,6.938,,,,
1994-12-13,49/94,1995-03-14,,,1101000000.0,,,7.617,,,,
1994-12-13,49/94,1995-06-13,,,200000000.0,,,8.425,,,,
1994-12-20,50/94,1995-01-24,,,300000000.0,,,7.47,,,,
1994-12-20,50/94,1995-03-21,,,999000000.0,,,8.115,,,,
1994-12-20,50/94,1995-06-20,,,299000000.0,,,8.973,,,,
1994-12-28,51/94,1995-02-01,,,300000000.0,,,7.48,,,,
1994-12-28,51/94,1995-03-29,,,900000000.0,,,8.187,,,,
1994-12-28,51/94,1995-06-28,,,200000000.0,,,9.07,,,,
1995-01-03,01/95,1995-02-07,,,300000000.0,,,7.608,,,,
1995-01-03,01/95,1995-04-04,,,398000000.0,,,8.471,,,,
1995-01-03,01/95,1995-07-04,,,200000000.0,,,9.309,,,,
1995-01-10,02/95,1995-04-11,,,601000000.0,,,8.37,,,,
1995-01-10,02/95,1995-07-11,,,400000000.0,,,9.234,,,,
1995-01-17,03/95,1995-04-18,,,600000000.0,,,8.243,,,,
1995-01-17,03/95,1995-07-18,,,200000000.0,,,9.03,,,,
1995-01-24,04/95,1995-04-25,,,601000000.0,,,8.483,,,,
1995-01-24,04/95,1995-07-25,,,300000000.0,,,9.11,,,,
1995-01-31,05/95,1995-05-02,,,600000000.0,,,8.325,,,,
1995-01-31,05/95,1995-08-01,,,300000000.0,,,9.001,,,,
1995-02-07,06/95,1995-05-09,,,800000000.0,,,8.081,,,,
1995-02-07,06/95,1995-08-08,,,300000000.0,,,8.791,,,,
1995-02-14,07/95,1995-05-16,,,900000000.0,,,8.289,,,,
1995-02-14,07/95,1995-08-15,,,301000000.0,,,8.865,,,,
1995-02-21,08/95,1995-05-23,,,599000000.0,,,8.122,,,,
1995-02-21,08/95,1995-08-22,,,300000000.0,,,8.67,,,,
1995-02-28,09/95,1995-04-04,,,301000000.0,,,7.597,,,,
1995-02-28,09/95,1995-05-30,,,500000000.0,,,7.906,,,,
1995-02-28,09/95,1995-08-29,,,200000000.0,,,8.26,,,,
1995-03-07,10/95,1995-04-11,,,300000000.0,,,7.642,,,,
1995-03-07,10/95,1995-06-06,,,399000000.0,,,8.126,,,,
1995-03-07,10/95,1995-09-05,,,300000000.0,,,8.716,,,,
1995-03-14,11/95,1995-04-18,,,200000000.0,,,7.595,,,,
1995-03-14,11/95,1995-06-13,,,400000000.0,,,8.095,,,,
1995-03-21,12/95,1995-04-25,,,200000000.0,,,7.63,,,,
1995-03-21,12/95,1995-06-20,,,400000000.0,,,8.075,,,,
1995-03-28,13/95,1995-06-27,,,400000000.0,,,7.87,,,,
1995-03-28,13/95,1995-09-26,,,200000000.0,,,8.396,,,,
1995-04-04,14/95,1995-07-04,,,500000000.0,,,7.73,,,,
1995-04-04,14/95,1995-10-03,,,300000000.0,,,8.12,,,,
1995-04-11,15/95,1995-07-11,,,600000000.0,,,7.763,,,,
1995-04-11,15/95,1995-10-10,,,300000000.0,,,8.15,,,,
1995-04-18,16/95,1995-05-23,,,200000000.0,,,7.503,,,,
1995-04-18,16/95,1995-07-18,,,399000000.0,,,7.723,,,,
1995-04-18,16/95,1995-10-17,,,300000000.0,,,8.046,,,,
1995-04-26,17/95,1995-07-26,,,400000000.0,,,7.965,,,,
1995-04-26,17/95,1995-10-25,,,300000000.0,,,8.45,,,,
1995-05-02,18/95,1995-08-01,,,400000000.0,,,7.765,,,,
1995-05-02,18/95,1995-10-31,,,300000000.0,,,8.128,,,,
1995-05-09,19/95,1995-08-08,,,401000000.0,,,7.594,,,,
1995-05-09,19/95,1995-11-07,,,300000000.0,,,7.792,,,,
1995-05-16,20/95,1995-08-15,,,500000000.0,,,7.553,,,,
1995-05-16,20/95,1995-11-14,,,300000000.0,,,7.66,,,,
1995-05-23,21/95,1995-08-22,,,500000000.0,,,7.533,,,,
1995-05-23,21/95,1995-11-21,,,200000000.0,,,7.67,,,,
1995-05-30,22/95,1995-08-29,,,599000000.0,,,7.474,,,,
1995-05-30,22/95,1995-11-28,,,300000000.0,,,7.508,,,,
1995-06-06,23/95,1995-09-05,,,499000000.0,,,7.403,,,,
1995-06-06,23/95,1995-12-05,,,400000000.0,,,7.352,,,,
1995-06-13,24/95,1995-09-12,,,599000000.0,,,7.487,,,,
1995-06-13,24/95,1995-12-12,,,300000000.0,,,7.509,,,,
1995-06-20,25/95,1995-07-25,,,300000000.0,,,7.425,,,,
1995-06-20,25/95,1995-09-19,,,600000000.0,,,7.497,,,,
1995-06-27,26/95,1995-08-01,,,400000000.0,,,7.443,,,,
1995-06-27,26/95,1995-09-26,,,501000000.0,,,7.496,,,,
1995-07-04,27/95,1995-08-08,,,500000000.0,,,7.473,,,,
1995-07-04,27/95,1995-10-03,,,201000000.0,,,7.507,,,,
1995-07-04,27/95,1996-01-02,,,200000000.0,,,7.535,,,,
1995-07-11,28/95,1995-08-15,,,500000000.0,,,7.44,,,,
1995-07-11,28/95,1995-10-10,,,200000000.0,,,7.429,,,,
1995-07-11,28/95,1996-01-09,,,300000000.0,,,7.348,,,,
1995-07-18,29/95,1995-08-22,,,300000000.0,,,7.452,,,,
1995-07-18,29/95,1995-10-17,,,300000000.0,,,7.435,,,,
1995-07-18,29/95,1996-01-16,,,200000000.0,,,7.435,,,,
1995-07-25,30/95,1995-08-29,,,299000000.0,,,7.437,,,,
1995-07-25,30/95,1995-10-24,,,401000000.0,,,7.449,,,,
1995-07-25,30/95,1996-01-23,,,300000000.0,,,7.448,,,,
1995-08-01,31/95,1995-10-31,,,600000000.0,,,7.493,,,,
1995-08-01,31/95,1996-01-30,,,400000000.0,,,7.544,,,,
1995-08-08,32/95,1995-11-07,,,598000000.0,,,7.489,,,,
1995-08-08,32/95,1996-02-06,,,500000000.0,,,7.559,,,,
1995-08-15,33/95,1995-11-14,,,599000000.0,,,7.495,,,,
1995-08-15,33/95,1996-02-13,,,400000000.0,,,7.609,,,,
1995-08-23,34/95,1995-11-22,,,699000000.0,,,7.495,,,,
1995-08-23,34/95,1996-02-21,,,501000000.0,,,7.62,,,,
1995-08-30,35/95,1995-11-29,,,799000000.0,,,7.491,,,,
1995-08-30,35/95,1996-02-28,,,400000000.0,,,7.574,,,,
1995-09-06,36/95,1995-12-06,,,800000000.0,,,7.472,,,,
1995-09-06,36/95,1996-03-06,,,500000000.0,,,7.484,,,,
1995-09-13,37/95,1995-10-18,,,400000000.0,,,7.424,,,,
1995-09-13,37/95,1995-12-13,,,599000000.0,,,7.466,,,,
1995-09-13,37/95,1996-03-13,,,500000000.0,,,7.482,,,,
1995-09-20,38/95,1995-10-25,,,400000000.0,,,7.428,,,,
1995-09-20,38/95,1995-12-20,,,498000000.0,,,7.441,,,,
1995-09-20,38/95,1996-03-20,,,400000000.0,,,7.421,,,,
1995-09-27,39/95,1995-11-01,,,501000000.0,,,7.438,,,,
1995-09-27,39/95,1995-12-27,,,601000000.0,,,7.476,,,,
1995-09-27,39/95,1996-03-27,,,500000000.0,,,7.479,,,,
1995-10-04,40/95,1996-01-03,,,501000000.0,,,7.432,,,,
1995-10-04,40/95,1996-04-03,,,600000000.0,,,7.423,,,,
1995-10-11,41/95,1996-01-10,,,501000000.0,,,7.443,,,,
1995-10-11,41/95,1996-04-10,,,601000000.0,,,7.438,,,,
1995-10-18,42/95,1996-01-17,,,300000000.0,,,7.398,,,,
1995-10-18,42/95,1996-04-17,,,400000000.0,,,7.328,,,,
1995-10-25,43/95,1996-01-24,,,401000000.0,,,7.474,,,,
1995-10-25,43/95,1996-04-24,,,499000000.0,,,7.501,,,,
1995-11-01,44/95,1995-12-06,,,400000000.0,,,7.442,,,,
1995-11-01,44/95,1996-01-31,,,500000000.0,,,7.484,,,,
1995-11-01,44/95,1996-05-01,,,401000000.0,,,7.538,,,,
1995-11-08,45/95,1995-12-13,,,400000000.0,,,7.437,,,,
1995-11-08,45/95,1996-02-07,,,501000000.0,,,7.467,,,,
1995-11-08,45/95,1996-05-08,,,603000000.0,,,7.544,,,,
1995-11-15,46/95,1996-02-14,,,300000000.0,,,7.396,,,,
1995-11-15,46/95,1996-05-15,,,500000000.0,,,7.383,,,,
1995-11-22,47/95,1996-02-21,,,501000000.0,,,7.39,,,,
1995-11-22,47/95,1996-05-22,,,600000000.0,,,7.335,,,,
1995-11-29,48/95,1996-01-03,,,300000000.0,,,7.382,,,,
1995-11-29,48/95,1996-02-28,,,500000000.0,,,7.334,,,,
1995-11-29,48/95,1996-05-29,,,500000000.0,,,7.27,,,,
1995-12-06,49/95,1996-03-06,,,300000000.0,,,7.335,,,,
1995-12-06,49/95,1996-06-05,,,300000000.0,,,7.305,,,,
1995-12-13,50/95,1996-03-13,,,201000000.0,,,7.298,,,,
1995-12-13,50/95,1996-06-12,,,400000000.0,,,7.295,,,,
1995-12-20,51/95,1996-01-24,,,400000000.0,,,7.352,,,,
1995-12-20,51/95,1996-03-20,,,400000000.0,,,7.263,,,,
1995-12-20,51/95,1996-06-19,,,500000000.0,,,7.231,,,,
1996-01-03,01/96,1996-04-03,,,500000000.0,,,7.252,,,,
1996-01-03,01/96,1996-07-03,,,599000000.0,,,7.226,,,,
1996-01-10,02/96,1996-04-10,,,699000000.0,,,7.282,,,,
1996-01-10,02/96,1996-07-10,,,399000000.0,,,7.274,,,,
1996-01-17,03/96,1996-04-17,,,500000000.0,,,7.295,,,,
1996-01-17,03/96,1996-07-17,,,501000000.0,,,7.322,,,,
1996-01-24,04/96,1996-04-24,,,500000000.0,,,7.344,,,,
1996-01-24,04/96,1996-07-24,,,699000000.0,,,7.363,,,,
1996-01-31,05/96,1996-03-06,,,401000000.0,,,7.382,,,,
1996-01-31,05/96,1996-05-01,,,501000000.0,,,7.353,,,,
1996-01-31,05/96,1996-07-31,,,500000000.0,,,7.336,,,,
1996-02-07,06/96,1996-03-13,,,301000000.0,,,7.38,,,,
1996-02-07,06/96,1996-05-08,,,597000000.0,,,7.382,,,,
1996-02-07,06/96,1996-08-07,,,600000000.0,,,7.361,,,,
1996-02-14,07/96,1996-05-15,,,399000000.0,,,7.379,,,,
1996-02-14,07/96,1996-08-14,,,601000000.0,,,7.365,,,,
1996-02-21,08/96,1996-05-22,,,497000000.0,,,7.449,,,,
1996-02-21,08/96,1996-08-21,,,700000000.0,,,7.509,,,,
1996-02-28,09/96,1996-04-03,,,301000000.0,,,7.436,,,,
1996-02-28,09/96,1996-05-29,,,300000000.0,,,7.449,,,,
1996-02-28,09/96,1996-08-28,,,200000000.0,,,7.543,,,,
1996-03-06,10/96,1996-04-10,,,200000000.0,,,7.406,,,,
1996-03-06,10/96,1996-06-05,,,300000000.0,,,7.437,,,,
1996-03-06,10/96,1996-09-04,,,300000000.0,,,7.499,,,,
1996-03-13,11/96,1996-06-12,,,299000000.0,,,7.444,,,,
1996-03-13,11/96,1996-09-11,,,200000000.0,,,7.505,,,,
1996-03-20,12/96,1996-06-19,,,300000000.0,,,7.407,,,,
1996-03-20,12/96,1996-09-18,,,200000000.0,,,7.478,,,,
1996-03-27,13/96,1996-05-01,,,301000000.0,,,7.395,,,,
1996-03-27,13/96,1996-06-26,,,600000000.0,,,7.403,,,,
1996-03-27,13/96,1996-09-25,,,600000000.0,,,7.527,,,,
1996-04-03,14/96,1996-05-08,,,401000000.0,,,7.385,,,,
1996-04-03,14/96,1996-07-03,,,399000000.0,,,7.397,,,,
1996-04-03,14/96,1996-10-02,,,599000000.0,,,7.553,,,,
1996-04-10,15/96,1996-05-15,,,300000000.0,,,7.38,,,,
1996-04-10,15/96,1996-07-10,,,300000000.0,,,7.35,,,,
1996-04-10,15/96,1996-10-09,,,300000000.0,,,7.594,,,,
1996-04-17,16/96,1996-05-22,,,400000000.0,,,7.369,,,,
1996-04-17,16/96,1996-07-17,,,699000000.0,,,7.392,,,,
1996-04-17,16/96,1996-10-16,,,499000000.0,,,7.595,,,,
1996-04-24,17/96,1996-07-24,,,200000000.0,,,7.35,,,,
1996-04-24,17/96,1996-10-23,,,300000000.0,,,7.502,,,,
1996-05-01,18/96,1996-06-05,,,600000000.0,,,7.37,,,,
1996-05-01,18/96,1996-07-31,,,200000000.0,,,7.355,,,,
1996-05-01,18/96,1996-10-30,,,300000000.0,,,7.532,,,,
1996-05-08,19/96,1996-06-12,,,399000000.0,,,7.369,,,,
1996-05-08,19/96,1996-08-07,,,700000000.0,,,7.369,,,,
1996-05-08,19/96,1996-11-06,,,401000000.0,,,7.541,,,,
1996-05-15,20/96,1996-06-19,,,400000000.0,,,7.369,,,,
1996-05-15,20/96,1996-08-14,,,601000000.0,,,7.387,,,,
1996-05-15,20/96,1996-11-13,,,500000000.0,,,7.506,,,,
1996-05-22,21/96,1996-11-20,,,300000000.0,,,7.47,,,,
1996-05-29,22/96,1996-08-28,,,200000000.0,,,7.388,,,,
1996-05-29,22/96,1996-11-27,,,200000000.0,,,7.549,,,,
1996-06-05,23/96,1996-09-04,,,200000000.0,,,7.31,,,,
1996-06-05,23/96,1996-12-04,,,200000000.0,,,7.49,,,,
1996-06-12,24/96,1996-12-11,,,200000000.0,,,7.465,,,,
1996-06-12,24/96,1996-09-11,,,200000000.0,,,7.324,,,,
1996-06-19,25/96,1996-09-18,,,200000000.0,,,7.349,,,,
1996-06-19,25/96,1996-12-18,,,301000000.0,,,7.449,,,,
1996-06-26,26/96,1996-07-31,,,200000000.0,,,7.22,,,,
1996-06-26,26/96,1996-09-25,,,200000000.0,,,7.387,,,,
1996-06-26,26/96,1996-12-25,,,300000000.0,,,7.44,,,,
1996-07-03,27/96,1996-10-02,,,399250000.0,,,7.402,,,,
1996-07-03,27/96,1997-01-01,,,400000000.0,,,7.47,,,,
1996-07-10,28/96,1996-10-09,,,499000000.0,,,7.411,,,,
1996-07-10,28/96,1997-01-08,,,500000000.0,,,7.498,,,,
1996-07-17,29/96,1996-08-21,,,800000000.0,,,7.42,,,,
1996-07-17,29/96,1996-10-16,,,401245000.0,,,7.44,,,,
1996-07-17,29/96,1997-01-15,,,401000000.0,,,7.514,,,,
1996-07-24,30/96,1996-08-28,,,300000000.0,,,7.41,,,,
1996-07-24,30/96,1996-10-23,,,200000000.0,,,7.418,,,,
1996-07-24,30/96,1997-01-22,,,200000000.0,,,7.462,,,,
1996-07-31,31/96,1996-09-04,,,600000000.0,,,6.922,,,,
1996-07-31,31/96,1996-10-30,,,400500000.0,,,6.925,,,,
1996-07-31,31/96,1997-01-29,,,401000000.0,,,6.949,,,,
1996-08-07,32/96,1996-09-11,,,400000000.0,,,6.891,,,,
1996-08-14,33/96,1996-11-13,,,300000000.0,,,6.797,,,,
1996-08-14,33/96,1997-02-12,,,400000000.0,,,6.732,,,,
1996-08-21,34/96,1996-09-25,,,200000000.0,,,6.88,,,,
1996-08-21,34/96,1996-11-20,,,399000000.0,,,6.781,,,,
1996-08-21,34/96,1997-02-19,,,800000000.0,,,6.706,,,,
1996-08-28,35/96,1996-11-27,,,200000000.0,,,6.78,,,,
1996-08-28,35/96,1997-02-26,,,300000000.0,,,6.73,,,,
1996-09-11,36/96,1996-12-11,,,500000000.0,,,6.792,,,,
1996-09-11,36/96,1997-03-12,,,300000000.0,,,6.767,,,,
1996-09-18,37/96,1996-10-23,,,200000000.0,,,6.852,,,,
1996-09-18,37/96,1996-12-18,,,400000000.0,,,6.796,,,,
1996-09-18,37/96,1997-03-19,,,700000000.0,,,6.747,,,,
1996-09-25,38/96,1996-10-30,,,200000000.0,,,6.886,,,,
1996-09-25,38/96,1996-12-25,,,200000000.0,,,6.759,,,,
1996-09-25,38/96,1997-03-26,,,500000000.0,,,6.688,,,,
1996-10-02,39/96,1996-11-06,,,200000000.0,,,6.867,,,,
1996-10-02,39/96,1997-01-01,,,500000000.0,,,6.736,,,,
1996-10-02,39/96,1997-04-02,,,600000000.0,,,6.688,,,,
1996-10-09,40/96,1997-01-08,,,401000000.0,,,6.693,,,,
1996-10-09,40/96,1997-04-09,,,401000000.0,,,6.619,,,,
1996-10-16,41/96,1996-11-20,,,601000000.0,,,6.813,,,,
1996-10-16,41/96,1997-01-15,,,300000000.0,,,6.61,,,,
1996-10-16,41/96,1997-04-16,,,400000000.0,,,6.54,,,,
