date,H0,H5,H7
2009-01-06,0.021569,0.0725,0.298
2009-01-07,0.017131,0.070983,0.2952
2009-01-08,0.018,0.098045,0.2883
2009-01-09,0.020212,0.09625,0.2744
2009-01-12,0.016818,0.078236,0.2488
2009-01-13,0.024982,0.105,0.24
2009-01-14,0.029798,0.093,0.2291
2009-01-15,0.031049,0.104947,0.2182
2009-01-16,0.032786,0.086296,0.2021
2009-01-19,0.031175,0.07,0.1709
2009-01-20,0.039073,0.074735,0.1597
2009-01-21,0.026944,0.087857,0.1487
2009-01-22,0.032038,0.0975,0.1462
2009-01-23,0.024555,0.103871,0.1398
2009-01-26,0.024886,0.082947,0.1297
2009-01-27,0.023681,0.109345,0.1248
2009-01-28,0.024998,0.114304,0.1178
2009-01-29,0.027553,0.118,0.1077
2009-01-30,0.080879,0.121698,0.0931
2009-02-02,0.044711,0.117222,0.0926
2009-02-03,0.042583,0.113888,0.0876
2009-02-04,0.033354,0.087,0.083
2009-02-05,0.019886,0.102,0.0785
2009-02-06,0.025178,0.10154,0.073
2009-02-09,0.023582,0.1125,0.0643
2009-02-10,0.031383,0.04,0.0616
2009-02-11,0.031183,0.111512,0.0592
2009-02-12,0.029668,0.108478,0.0563
2009-02-13,0.025818,0.12,0.0526
2009-02-16,0.021232,0.1064,0.0442
2009-02-17,0.023037,0.117143,0.041
2009-02-18,0.024798,0.11875,0.0383
2009-02-19,0.025336,0.119143,0.0355
2009-02-20,0.023713,0.2,0.0335
2009-02-23,0.025258,0.076224,0.0319
2009-02-24,0.025899,0.095199,0.0317
2009-02-25,0.026073,0.133054,0.0316
2009-02-26,0.028993,,0.0317
2009-02-27,0.035864,,0.0316
2009-03-02,0.022505,0.134348,0.0319
2009-03-03,0.022356,0.098949,0.0315
2009-03-04,0.025682,0.102,0.0309
2009-03-05,0.020125,0.106221,0.0308
2009-03-06,0.02255,0.18,0.0288
2009-03-09,0.026732,0.091594,0.0279
2009-03-10,0.032156,0.140041,0.0279
2009-03-11,0.030713,0.13283,0.0279
2009-03-12,0.027849,0.124242,0.0279
2009-03-13,0.026456,0.05,0.0278
2009-03-16,0.024928,0.115,0.0278
2009-03-17,0.025915,0.11875,0.0278
2009-03-18,0.023983,0.1,0.0278
2009-03-19,0.026995,0.105,0.0278
2009-03-20,0.021738,0.11,0.0279
2009-03-23,0.024428,0.105,0.028
2009-03-24,0.027238,0.130666,0.0279
2009-03-25,0.023452,0.11,0.0279
2009-03-26,0.020665,0.095,0.0278
2009-03-27,0.021716,0.113633,0.0276
2009-03-30,0.026248,0.11,0.0276
2009-03-31,0.031394,,0.0281
2009-04-01,0.027261,,0.0281
2009-04-02,0.028128,,0.0281
2009-04-03,0.028568,,0.0281
2009-04-06,0.026644,,0.0282
2009-04-07,0.028243,,0.0284
2009-04-08,0.019164,0.110541,0.0284
2009-04-09,0.014778,0.095217,0.028
2009-04-14,0.016536,,0.0279
2009-04-15,0.027,,0.0279
2009-04-16,0.025962,0.115556,0.0278
2009-04-17,0.027035,,0.0276
2009-04-20,0.028433,,0.0275
2009-04-21,0.026806,0.03,0.0275
2009-04-22,0.023712,0.085,0.0274
2009-04-23,0.022752,0.0825,0.0273
2009-04-24,0.019794,0.08,0.0272
2009-04-27,0.025304,0.107365,0.0272
2009-04-28,0.02563,0.089221,0.0272
2009-04-29,0.02924,0.085,0.0273
2009-04-30,0.03359,0.112308,0.0256
2009-05-04,0.02801,0.13,0.0253
2009-05-05,0.027432,0.085,0.0254
2009-05-06,0.026983,0.098395,0.0254
2009-05-07,0.027196,0.085,0.0254
2009-05-08,0.022404,0.078116,0.0254
2009-05-11,0.028049,0.085,0.0253
2009-05-12,0.028988,0.085,0.0252
2009-05-13,0.02986,0.085,0.0253
2009-05-14,0.028304,0.09645,0.0253
2009-05-15,0.030401,0.102036,0.0255
2009-05-18,0.033153,0.082,0.0256
2009-05-19,0.025127,0.092222,0.0256
2009-05-20,0.024525,,0.0256
2009-05-22,0.024699,,0.0257
2009-05-25,0.03508,0.093115,0.0258
2009-05-26,0.024953,0.083333,0.0257
2009-05-27,0.029405,0.088333,0.0258
2009-05-28,0.02399,0.09,0.0257
2009-05-29,0.034996,0.092727,0.0258
2009-06-02,0.026733,0.0925,0.0259
2009-06-03,0.028002,0.08,0.0259
2009-06-04,0.026684,0.107348,0.0259
2009-06-05,0.025314,0.108085,0.026
2009-06-08,0.028769,,0.0261
2009-06-09,0.030978,0.074,0.0262
2009-06-10,0.028146,0.070698,0.0261
2009-06-11,0.029168,0.078666,0.0261
2009-06-12,0.026636,0.09,0.0261
2009-06-15,0.027138,0.0925,0.0261
2009-06-16,0.02582,0.074418,0.0261
2009-06-17,0.02584,0.095,0.0261
2009-06-18,0.027648,0.095,0.0261
2009-06-19,0.025415,0.085,0.0261
2009-06-22,0.028386,0.085,0.0263
2009-06-23,0.026336,0.086,0.0263
2009-06-24,0.024248,0.080908,0.0263
2009-06-25,0.021143,0.075,0.0262
2009-06-26,0.016025,0.1025,0.026
2009-06-29,0.024532,,0.0261
2009-06-30,0.020048,0.082857,0.026
2009-07-01,0.022823,0.077917,0.0259
2009-07-02,0.016396,0.076,0.0258
2009-07-03,0.015623,0.085,0.0254
2009-07-06,0.020838,0.078719,0.0253
2009-07-07,0.022233,0.08,0.0252
2009-07-08,0.019373,0.079167,0.0252
2009-07-09,0.019435,0.06858,0.0252
2009-07-10,0.015467,0.051515,0.0249
2009-07-13,0.020193,0.065496,0.0254
2009-07-14,0.017462,0.0575,0.0254
2009-07-15,0.021076,0.0575,0.0253
2009-07-16,0.020487,0.070604,0.0253
2009-07-17,0.020272,0.06,0.025
2009-07-20,0.018849,0.075,0.0249
2009-07-21,0.01808,0.076232,0.0248
2009-07-22,0.02232,0.078194,0.0248
2009-07-23,0.021556,0.079818,0.0248
2009-07-24,0.024558,0.075952,0.025
2009-07-27,0.017027,0.069352,0.0249
2009-07-28,0.018201,0.0675,0.0248
2009-07-29,0.016436,0.071357,0.0246
2009-07-30,0.016136,0.073809,0.0246
2009-07-31,0.016977,0.075833,0.0239
2009-08-03,0.018115,0.076161,0.0238
2009-08-04,0.017255,0.075667,0.0237
2009-08-05,0.017858,0.075658,0.0236
2009-08-06,0.018745,0.077117,0.0235
2009-08-07,0.017098,0.02,0.0233
2009-08-10,0.017802,0.075333,0.0233
2009-08-11,0.015727,0.070743,0.0231
2009-08-12,0.016773,0.077416,0.023
2009-08-13,0.018873,0.08,0.0229
2009-08-14,0.015175,0.073077,0.0226
2009-08-17,0.015406,0.087386,0.0222
2009-08-18,0.016315,0.08745,0.0221
2009-08-19,0.016019,0.078889,0.022
2009-08-20,0.016027,0.075577,0.0219
2009-08-21,0.015783,0.068333,0.0216
2009-08-24,0.017795,0.075,0.0215
2009-08-25,0.016305,0.09,0.0213
2009-08-26,0.015086,0.069619,0.0212
2009-08-27,0.014354,0.074647,0.021
2009-08-28,0.015825,0.085,0.0208
2009-08-31,0.018446,0.0575,0.0202
2009-09-01,0.017759,0.058948,0.0201
2009-09-02,0.017723,0.075544,0.0201
2009-09-03,0.01754,0.070041,0.0199
2009-09-04,0.018912,0.06,0.0198
2009-09-07,0.01728,0.081325,0.0196
2009-09-08,0.019646,0.07431,0.0195
2009-09-09,0.033668,0.079915,0.0196
2009-09-10,0.017655,0.085765,0.0194
2009-09-11,0.016006,0.061236,0.0192
2009-09-14,0.018008,0.070769,0.019
2009-09-15,0.015395,0.077273,0.0188
2009-09-16,0.018271,0.068333,0.0188
2009-09-17,0.019495,0.058333,0.0187
2009-09-18,0.017136,0.076454,0.0186
2009-09-21,0.02766,0.075,0.0184
2009-09-22,0.031165,0.071667,0.0185
2009-09-23,0.028962,0.071104,0.0185
2009-09-24,0.015551,0.075,0.0184
2009-09-25,0.015253,0.081111,0.0183
2009-09-28,0.023518,0.09303,0.0184
2009-09-29,0.026494,,0.0184
2009-09-30,0.024256,0.07625,0.0185
2009-10-01,0.01895,0.086892,0.0184
2009-10-02,0.019586,0.081334,0.0185
2009-10-05,0.02023,0.078333,0.0186
2009-10-06,0.01782,0.076667,0.0186
2009-10-07,0.018941,0.082867,0.0185
2009-10-08,0.019168,0.075,0.0185
2009-10-09,0.018108,0.0802,0.0185
2009-10-12,0.019457,0.079483,0.0186
2009-10-13,0.017552,0.081587,0.0186
2009-10-14,0.02015,0.11578,0.0186
2009-10-15,0.018715,0.090238,0.0186
2009-10-16,0.017014,0.099583,0.0185
2009-10-19,0.017951,0.075969,0.0184
2009-10-20,0.016657,0.066772,0.0184
2009-10-21,0.014063,0.070343,0.0184
2009-10-22,0.014846,0.065833,0.0183
2009-10-23,0.018605,0.076255,0.0183
2009-10-26,0.015409,,0.018
2009-10-27,0.017269,0.082105,0.018
2009-10-28,0.017995,0.10547,0.018
2009-10-29,0.018167,0.11,0.0181
2009-10-30,0.045043,0.104359,0.019
2009-11-02,0.019964,,0.019
2009-11-03,0.021645,0.11,0.019
2009-11-04,0.022891,0.15,0.0191
2009-11-05,0.028134,0.129716,0.0192
2009-11-06,0.027633,0.097843,0.0195
2009-11-09,0.033007,,0.0197
2009-11-10,0.030364,,0.0199
2009-11-11,0.02952,,0.02
2009-11-12,0.02888,0.134706,0.0201
2009-11-13,0.025476,0.05,0.0203
2009-11-16,0.026204,0.14,0.0206
2009-11-17,0.028222,0.08,0.0207
2009-11-18,0.021926,0.15,0.0208
2009-11-19,0.022416,0.15,0.0208
2009-11-20,0.022015,0.116184,0.0209
2009-11-23,0.020846,0.141052,0.0211
2009-11-24,0.019453,,0.0211
2009-11-25,0.023346,,0.0212
2009-11-26,0.022605,0.15,0.0213
2009-11-27,0.025076,,0.0216
2009-11-30,0.043573,0.06,0.0219
2009-12-01,0.024332,,0.022
2009-12-02,0.021746,0.12,0.022
2009-12-03,0.026296,0.15,0.0221
2009-12-04,0.029694,,0.0225
2009-12-07,0.034501,0.15,0.0227
2009-12-08,0.038678,0.111819,0.0229
2009-12-09,0.032737,0.11,0.0229
2009-12-10,0.033119,,0.023
2009-12-11,0.028708,0.11,0.0235
2009-12-14,0.028479,0.15,0.0236
2009-12-15,0.032141,,0.0238
2009-12-16,0.026922,0.05,0.0239
2009-12-17,0.02139,0.11,0.0239
2009-12-18,0.0153,,0.0238
2009-12-21,0.016104,0.11,0.0237
2009-12-22,0.029696,,0.0237
2009-12-23,0.025956,,0.0236
2009-12-24,0.037368,,0.0243
2009-12-28,0.030779,,0.0247
2009-12-29,0.037941,,0.0248
2009-12-30,0.035466,0.1,0.0249
2009-12-31,0.031984,,0.0252
2010-01-04,0.027404,0.096495,0.0255
2010-01-05,0.028465,0.0925,0.0256
2010-01-06,0.024272,0.0925,0.0257
2010-01-07,0.024535,0.101676,0.0257
2010-01-08,0.027789,0.1,0.0259
2010-01-11,0.026049,0.079,0.0261
2010-01-12,0.025652,0.085291,0.0262
2010-01-13,0.024093,0.086801,0.0263
2010-01-14,0.028185,0.08,0.0263
2010-01-15,0.028636,0.0875,0.0265
2010-01-18,0.032332,0.094286,0.0269
2010-01-19,0.032861,0.078905,0.027
2010-01-20,0.030699,0.070952,0.0272
2010-01-21,0.022938,0.099294,0.0273
2010-01-22,0.022364,0.09,0.0273
2010-01-25,0.021534,0.09,0.0275
2010-01-26,0.020706,0.106923,0.0275
2010-01-27,0.019273,0.087826,0.0276
2010-01-28,0.022343,0.099739,0.0277
2010-01-29,0.027068,0.0875,0.0271
2010-02-01,0.02446,0.091667,0.0271
2010-02-02,0.021828,0.085,0.0271
2010-02-03,0.019053,0.091111,0.0271
2010-02-04,0.02017,0.098333,0.027
2010-02-05,0.019566,0.074737,0.0268
2010-02-08,0.021193,0.078333,0.0267
2010-02-09,0.028122,0.076667,0.0267
2010-02-10,0.023661,0.075,0.0266
2010-02-11,0.029159,0.076667,0.0266
2010-02-12,0.026787,0.089,0.0266
2010-02-15,0.031129,0.081868,0.0266
2010-02-16,0.024944,0.093651,0.0266
2010-02-17,0.024504,0.1,0.0266
2010-02-18,0.024952,0.0875,0.0266
2010-02-19,0.019999,0.1075,0.0265
2010-02-22,0.019807,0.136164,0.0265
2010-02-23,0.026054,0.1,0.0266
2010-02-24,0.024971,0.14,0.0266
2010-02-25,0.026807,0.146667,0.0268
2010-02-26,0.037635,0.145,0.027
2010-03-01,0.02667,0.09375,0.027
2010-03-02,0.024043,0.11,0.027
2010-03-03,0.033688,0.085,0.0271
2010-03-04,0.025656,0.09052,0.0271
2010-03-05,0.025697,0.096162,0.0269
2010-03-08,0.042517,0.088333,0.0269
2010-03-09,0.028433,0.10725,0.0269
2010-03-10,0.026692,0.095714,0.0268
2010-03-11,0.021837,0.095,0.0267
2010-03-12,0.01978,0.08,0.0264
2010-03-15,0.025511,0.084706,0.0263
2010-03-16,0.022715,0.093369,0.0263
2010-03-17,0.021,0.098333,0.0263
2010-03-18,0.021008,0.09,0.0262
2010-03-19,0.020745,0.091632,0.0264
2010-03-22,0.020093,0.084414,0.0264
2010-03-23,0.021479,0.090603,0.0264
2010-03-24,0.019708,0.097324,0.0263
2010-03-25,0.020029,0.095,0.0262
2010-03-26,0.019531,0.1,0.0255
2010-03-29,0.02431,0.11,0.0253
2010-03-30,0.020078,,0.0251
2010-03-31,0.052509,0.13,0.0251
2010-04-01,0.026173,,0.0252
2010-04-06,0.024274,,0.0251
2010-04-07,0.026858,0.103333,0.0252
2010-04-08,0.024342,0.0825,0.0252
2010-04-09,0.021374,0.080573,0.0249
2010-04-12,0.022121,0.0925,0.0249
2010-04-13,0.020335,0.084815,0.0248
2010-04-14,0.025296,0.08757,0.0248
2010-04-15,0.021844,0.09,0.0248
2010-04-16,0.021754,0.082143,0.0246
2010-04-19,0.020481,0.091346,0.0243
2010-04-20,0.022601,0.093096,0.0242
2010-04-21,0.022848,0.070435,0.0242
2010-04-22,0.023614,0.071415,0.0242
2010-04-23,0.023145,0.08,0.0243
2010-04-26,0.017517,0.093333,0.0243
2010-04-27,0.01887,0.094566,0.0242
2010-04-28,0.020422,0.095946,0.0242
2010-04-29,0.018144,0.089412,0.0242
2010-04-30,0.027666,0.1,0.0242
2010-05-03,0.019542,0.091667,0.0242
2010-05-04,0.017298,0.0875,0.0242
2010-05-05,0.016627,0.086111,0.0241
2010-05-06,0.015382,0.1,0.024
2010-05-07,0.013011,,0.0238
2010-05-10,0.012515,,0.0236
2010-05-11,0.010063,,0.0234
2010-05-12,0.012044,0.04,0.0232
2010-05-14,0.01,0.1,0.0225
2010-05-17,0.014884,,0.0224
2010-05-18,0.012924,,0.0223
2010-05-19,0.014465,,0.0222
2010-05-20,0.014994,0.07,0.0221
2010-05-21,0.037977,0.08,0.0229
2010-05-25,0.015032,,0.0227
2010-05-26,0.014361,,0.0226
2010-05-27,0.014851,,0.0225
2010-05-28,0.011045,,0.0221
2010-05-31,0.016089,,0.0216
2010-06-01,0.014386,,0.0214
2010-06-02,0.014781,,0.0213
2010-06-03,0.014365,,0.0211
2010-06-04,0.011517,,0.0208
2010-06-07,0.016092,0.085714,0.0206
2010-06-08,0.01564,,0.0203
2010-06-09,0.01605,,0.0201
2010-06-10,0.016067,0.1,0.02
2010-06-11,0.016125,,0.0199
2010-06-14,0.019228,,0.0199
2010-06-15,0.020242,0.03,0.0198
2010-06-16,0.029251,0.091803,0.0199
2010-06-17,0.041966,0.109372,0.0201
2010-06-18,0.031804,0.12,0.0205
2010-06-21,0.029372,0.11,0.0206
2010-06-22,0.040419,,0.0208
2010-06-23,0.056387,0.146,0.0212
2010-06-24,0.065115,0.15,0.0217
2010-06-25,0.064047,0.16,0.023
2010-06-28,0.075606,0.16,0.0237
2010-06-29,0.061809,,0.0242
2010-06-30,0.059386,0.15,0.0242
2010-07-01,0.055037,0.127578,0.0246
2010-07-02,0.026846,,0.0246
2010-07-05,0.020293,0.116667,0.0245
2010-07-06,0.021799,0.0925,0.0245
2010-07-07,0.022714,0.147369,0.0244
2010-07-08,0.023553,0.18,0.0244
2010-07-09,0.043958,0.171033,0.0252
2010-07-12,0.057332,0.19114,0.0256
2010-07-13,0.057967,0.157143,0.026
2010-07-14,0.047337,0.156284,0.0262
2010-07-15,0.040105,0.164652,0.0264
2010-07-16,0.043513,0.14875,0.0271
2010-07-19,0.058143,0.161,0.0276
2010-07-20,0.110901,0.189375,0.0285
2010-07-21,0.137652,0.19375,0.0298
2010-07-22,0.086276,0.191293,0.0305
2010-07-23,0.047144,0.27,0.0313
2010-07-26,0.035204,0.232,0.0315
2010-07-27,0.037081,0.219934,0.0317
2010-07-28,0.05247,0.246389,0.032
2010-07-29,0.083466,0.248333,0.0327
2010-07-30,0.079548,0.234685,0.0344
2010-08-02,0.038076,0.217606,0.0345
2010-08-03,0.049366,0.234887,0.0348
2010-08-04,0.044912,0.221634,0.0351
2010-08-05,0.034442,0.209697,0.0353
2010-08-06,0.032938,0.199,0.0354
2010-08-09,0.030811,0.185,0.0361
2010-08-10,0.021576,0.182941,0.0362
2010-08-11,0.02097,0.239091,0.0363
2010-08-12,0.024963,0.218793,0.0362
2010-08-13,0.020985,0.208432,0.0362
2010-08-16,0.03355,0.247273,0.0371
2010-08-17,0.024438,0.1825,0.0372
2010-08-18,0.022274,0.247273,0.0373
2010-08-19,0.025249,0.174659,0.0374
2010-08-20,0.026244,0.175,0.0373
2010-08-23,0.035473,,0.0373
2010-08-24,0.03355,0.05,0.0372
2010-08-25,0.040704,0.205,0.0375
2010-08-26,0.036256,0.245,0.0377
2010-08-27,0.052678,,0.0384
2010-08-30,0.162761,0.25,0.0407
2010-08-31,0.318768,0.237601,0.044
2010-09-01,0.100329,0.237586,0.0449
2010-09-02,0.066494,0.221666,0.0455
2010-09-03,0.064391,0.245366,0.0464
2010-09-06,0.12643,0.18,0.0484
2010-09-07,0.087763,0.18742,0.0492
2010-09-08,0.092384,0.25,0.05
2010-09-09,0.076961,,0.0507
2010-09-10,0.086367,0.181667,0.0522
2010-09-13,0.080951,0.175,0.0537
2010-09-14,0.067976,0.22769,0.0542
2010-09-15,0.064743,0.148358,0.0547
2010-09-16,0.06152,0.22484,0.055
2010-09-17,0.058256,0.208889,0.0553
2010-09-20,0.056617,0.18909,0.0561
2010-09-21,0.056722,0.224839,0.0563
2010-09-22,0.062335,0.236159,0.0566
2010-09-23,0.084889,0.233913,0.0569
2010-09-24,0.058449,0.245,0.0569
2010-09-27,0.045449,0.199654,0.0565
2010-09-28,0.052681,0.195571,0.0563
2010-09-29,0.048923,0.26,0.0561
2010-09-30,0.093595,0.217346,0.0565
2010-10-01,0.068017,0.28,0.0569
2010-10-04,0.043705,0.32,0.0577
2010-10-05,0.039342,0.253867,0.0579
2010-10-06,0.048144,0.259753,0.0582
2010-10-07,0.051456,0.266667,0.0585
2010-10-08,0.050163,0.250652,0.0586
2010-10-11,0.045185,0.256,0.0589
2010-10-12,0.035963,0.261285,0.0587
2010-10-13,0.035939,0.282222,0.0585
2010-10-14,0.037836,0.277143,0.0584
2010-10-15,0.039139,0.253333,0.058
2010-10-18,0.031019,0.274648,0.0581
2010-10-19,0.027958,,0.0578
2010-10-20,0.022981,0.255,0.0568
2010-10-21,0.0267,0.1925,0.0556
2010-10-22,0.024026,0.16375,0.0543
2010-10-25,0.046364,0.22,0.0545
2010-10-26,0.042774,0.222857,0.0545
2010-10-27,0.062168,0.238974,0.0548
2010-10-28,0.040836,0.204431,0.0544
2010-10-29,0.058606,0.225273,0.0537
2010-11-01,0.04139,0.210096,0.0535
2010-11-02,0.03962,0.191796,0.0536
2010-11-03,0.049254,0.172893,0.0536
2010-11-04,0.042846,0.196452,0.0535
2010-11-05,0.03769,0.173312,0.0532
2010-11-08,0.041579,0.180896,0.0538
2010-11-09,0.037575,0.174468,0.0538
2010-11-10,0.062445,0.188168,0.0543
2010-11-11,0.083825,0.174782,0.055
2010-11-12,0.06892,0.160001,0.0557
2010-11-15,0.075173,0.162642,0.0571
2010-11-16,0.086886,0.171282,0.0577
2010-11-17,0.071478,0.165,0.0582
2010-11-18,0.068466,0.183929,0.0587
2010-11-19,0.052631,,0.0588
2010-11-22,0.082354,0.174976,0.0602
2010-11-23,0.076995,0.1725,0.0606
2010-11-24,0.085795,0.2,0.0612
2010-11-25,0.086843,0.21,0.0617
2010-11-26,0.072869,0.2225,0.0623
2010-11-29,0.076756,,0.0617
2010-11-30,0.15866,0.234328,0.0599
2010-12-01,0.069649,0.198333,0.0596
2010-12-02,0.066778,0.194637,0.0596
2010-12-03,0.063412,0.19641,0.0595
2010-12-06,0.0602,0.23,0.0588
2010-12-07,0.057782,,0.0585
2010-12-08,0.06139,0.2,0.0581
2010-12-09,0.074814,0.206487,0.0581
2010-12-10,0.051195,0.166667,0.057
2010-12-13,0.070107,0.173333,0.0568
2010-12-14,0.053487,0.198426,0.0567
2010-12-15,0.060772,0.188333,0.0566
2010-12-16,0.04131,0.1575,0.0564
2010-12-17,0.040354,0.17,0.0558
2010-12-20,0.05935,0.167,0.0559
2010-12-21,0.05253,0.17,0.0558
2010-12-22,0.068794,0.175,0.0559
2010-12-23,0.089206,0.19,0.0559
2010-12-24,0.124758,,0.0581
2010-12-27,0.090528,0.3,0.0586
2010-12-28,0.056443,,0.0587
2010-12-29,0.028504,,0.0584
2010-12-30,0.021113,,0.058
2010-12-31,0.050282,0.1625,0.0574
2011-01-03,0.025229,0.16,0.0567
2011-01-04,0.028803,0.176667,0.0565
2011-01-05,0.02218,0.08,0.0564
2011-01-06,0.02234,0.164285,0.0561
2011-01-07,0.044083,0.138333,0.0557
2011-01-10,0.038011,0.151,0.0557
2011-01-11,0.037643,0.147916,0.0556
2011-01-12,0.036534,0.170056,0.0557
2011-01-13,0.030192,0.161674,0.0556
2011-01-14,0.022721,0.21,0.0547
2011-01-17,0.034745,0.172841,0.055
2011-01-18,0.036711,0.135,0.0551
2011-01-19,0.033289,0.136667,0.0551
2011-01-20,0.028471,0.136341,0.0552
2011-01-21,0.02965,0.146798,0.0547
2011-01-24,0.033868,0.156795,0.0555
2011-01-25,0.034662,0.140434,0.0553
2011-01-26,0.036089,0.135,0.0553
2011-01-27,0.055308,0.138104,0.0552
2011-01-28,0.048351,0.138857,0.0551
2011-01-31,0.10152,0.170246,0.0555
2011-02-01,0.037979,0.15237,0.0555
2011-02-02,0.033022,0.122105,0.0554
2011-02-03,0.031073,0.14935,0.0552
2011-02-04,0.024592,0.118872,0.0544
2011-02-07,0.023143,0.106734,0.0546
2011-02-08,0.021688,0.12963,0.0544
2011-02-09,0.022343,0.134155,0.0542
2011-02-10,0.025305,0.155315,0.0538
2011-02-11,0.028968,0.136364,0.0527
2011-02-14,0.049316,0.138193,0.0521
2011-02-15,0.049614,0.161599,0.0518
2011-02-16,0.043283,0.150909,0.0514
2011-02-17,0.028498,0.145833,0.0509
2011-02-18,0.024203,0.138889,0.0498
2011-02-21,0.01979,0.155829,0.0494
2011-02-22,0.020757,0.145,0.0488
2011-02-23,0.022741,0.12375,0.0482
2011-02-24,0.022563,0.1275,0.0475
2011-02-25,0.020079,0.157042,0.045
2011-02-28,0.078858,0.141416,0.0441
2011-03-01,0.041605,0.126849,0.0438
2011-03-02,0.042065,0.138916,0.0435
2011-03-03,0.034525,0.133503,0.0434
2011-03-04,0.029628,0.15,0.0423
2011-03-07,0.042143,0.162286,0.0419
2011-03-08,0.052852,0.151428,0.0418
2011-03-09,0.053624,0.132999,0.0416
2011-03-10,0.035712,0.168342,0.0415
2011-03-11,0.027008,0.14625,0.0407
2011-03-14,0.02721,0.152223,0.0401
2011-03-15,0.027199,0.17511,0.0397
2011-03-16,0.027337,0.156338,0.0396
2011-03-17,0.027261,0.173571,0.0394
2011-03-18,0.035309,0.164286,0.0393
2011-03-21,0.027843,0.160071,0.0388
2011-03-22,0.039572,0.151074,0.0384
2011-03-23,0.042747,0.147273,0.0379
2011-03-24,0.042015,0.174375,0.038
2011-03-25,0.038112,0.158889,0.0351
2011-03-28,0.04569,0.1775,0.0344
2011-03-29,0.043454,0.173846,0.0345
2011-03-30,0.04887,0.15,0.0348
2011-03-31,0.083753,0.142727,0.0349
2011-04-01,0.039208,0.134281,0.035
2011-04-04,0.026302,0.15984,0.0351
2011-04-05,0.019806,0.135304,0.0351
2011-04-06,0.017688,0.102904,0.035
2011-04-07,0.022631,0.10375,0.0349
2011-04-08,0.021591,0.113,0.0341
2011-04-11,0.024096,0.13,0.034
2011-04-12,0.016244,0.154275,0.0337
2011-04-13,0.016474,0.143931,0.0336
2011-04-14,0.013492,0.148276,0.0334
2011-04-15,0.01801,0.172632,0.0332
2011-04-18,0.017422,0.127,0.033
2011-04-19,0.020239,0.153333,0.0328
2011-04-20,0.014865,0.156177,0.0327
2011-04-21,0.0196,0.139,0.032
2011-04-26,0.021034,0.136667,0.0318
2011-04-27,0.021965,0.155,0.0315
2011-04-28,0.023921,0.144804,0.0308
2011-04-29,0.030437,,0.03
2011-05-02,0.041224,0.143462,0.03
2011-05-03,0.026137,0.132391,0.03
2011-05-04,0.02298,0.17,0.0299
2011-05-05,0.025418,0.12419,0.0298
2011-05-06,0.039577,0.12875,0.0304
2011-05-09,0.046181,0.106364,0.0308
2011-05-10,0.04493,0.115,0.031
2011-05-11,0.044413,0.137843,0.0311
2011-05-12,0.043544,0.144002,0.0313
2011-05-13,0.036182,0.129974,0.0313
2011-05-16,0.025437,0.12653,0.0309
2011-05-17,0.020974,0.086667,0.0308
2011-05-18,0.018458,0.087956,0.0307
2011-05-19,0.011879,0.125,0.0305
2011-05-20,0.016943,0.10375,0.0304
2011-05-23,0.029452,0.116471,0.0305
2011-05-24,0.03409,0.1125,0.0307
2011-05-25,0.025842,0.118,0.0306
2011-05-26,0.030434,0.102547,0.0306
2011-05-27,0.042833,0.1375,0.0314
2011-05-30,0.055319,0.08,0.0316
2011-05-31,0.02816,0.099,0.0311
2011-06-01,0.027742,0.089999,0.0309
2011-06-03,0.027643,0.1,0.0306
2011-06-06,0.03578,0.107209,0.0307
2011-06-07,0.034698,0.07875,0.0306
2011-06-08,0.043006,0.08,0.0305
2011-06-09,0.040389,0.08,0.0304
2011-06-10,0.035788,0.103333,0.0306
2011-06-14,0.033522,0.085556,0.0307
2011-06-15,0.03335,0.095,0.0308
2011-06-16,0.046601,0.100469,0.031
2011-06-17,0.040274,0.1,0.0314
2011-06-20,0.038183,0.101964,0.0313
2011-06-21,0.04104,0.113992,0.0314
2011-06-22,0.045338,0.101729,0.0315
2011-06-23,0.043154,0.0933,0.0315
2011-06-24,0.044243,0.089717,0.0318
2011-06-27,0.039891,0.129167,0.0317
2011-06-28,0.031897,0.130566,0.0315
2011-06-29,0.029632,0.133624,0.0312
2011-06-30,0.07111,0.126818,0.0311
2011-07-01,0.024732,0.111046,0.0306
2011-07-04,0.027925,0.096923,0.0306
2011-07-05,0.021124,0.10352,0.0306
2011-07-06,0.029006,0.095,0.0307
2011-07-07,0.033685,0.100945,0.0309
2011-07-08,0.024205,0.100714,0.0309
2011-07-11,0.02274,0.094444,0.0309
2011-07-12,0.01988,0.102565,0.031
2011-07-13,0.018881,0.1037,0.031
2011-07-14,0.020537,0.098712,0.0311
2011-07-15,0.024093,0.099394,0.0313
2011-07-18,0.023696,0.084,0.0313
2011-07-19,0.021565,0.09,0.0314
2011-07-20,0.031718,0.081396,0.0315
2011-07-21,0.023004,0.078466,0.0314
2011-07-22,0.026659,0.075224,0.0313
2011-07-25,0.026438,0.07,0.0319
2011-07-26,0.023526,0.072632,0.0319
2011-07-27,0.02159,0.0875,0.0319
2011-07-28,0.023382,0.089884,0.0319
2011-07-29,0.05025,0.074,0.0328
2011-08-02,0.039404,0.075217,0.0327
2011-08-03,0.017928,0.055207,0.0326
2011-08-04,0.0174,0.057918,0.0326
2011-08-05,0.0216,0.05569,0.0323
2011-08-08,0.000423,0.06,0.0317
2011-08-09,-0.002624,,0.0312
